234 	Oral Roberts 	31 	16 	15 	.516 	-2.11 	-3.87 	10 	8 	9 	4 	7 	11 	2230 	2155 		65.8 	104.8 	.423 	.280 	.526 	47.8 	47.3 	8.6 	7.7 	.485 	14.2 	31.6 	.292
235 	Oregon State 	30 	16 	14 	.533 	7.41 	6.64 	8 	10 	12 	4 	4 	10 	2259 	2236 		68.4 	107.7 	.369 	.305 	.531 	49.2 	55.2 	9.1 	8.3 	.495 	13.4 	36.7 	.259
236 	Oregon 	30 	22 	8 	.733 	16.42 	7.89 	10 	8 	15 	3 	7 	5 	2468 	2212 		70.3 	102.7 	.472 	.320 	.533 	48.9 	50.0 	7.0 	10.4 	.485 	16.8 	34.0 	.336
237 	Pacific 	30 	15 	15 	.500 	2.17 	4.69 	6 	12 	8 	7 	7 	8 	2176 	2238 		67.1 	110.6 	.531 	.376 	.572 	48.1 	58.9 	9.1 	12.3 	.527 	15.3 	27.1 	.379
238 	Penn State 	31 	15 	16 	.484 	8.93 	8.09 	6 	12 	10 	8 	5 	8 	2232 	2206 		66.7 	105.3 	.481 	.364 	.529 	50.1 	54.0 	8.0 	12.3 	.477 	14.2 	30.7 	.346
239 	Pennsylvania 	27 	8 	19 	.296 	-6.38 	0.25 	5 	8 	6 	8 	2 	11 	1846 	2025 		70.2 	106.3 	.493 	.342 	.536 	52.1 	55.7 	10.7 	10.9 	.488 	15.8 	38.2 	.347
240 	Pepperdine 	31 	15 	16 	.484 	1.42 	3.22 	8 	10 	8 	7 	7 	9 	2206 	2247 		66.7 	108.1 	.376 	.327 	.532 	49.8 	56.2 	10.2 	9.7 	.499 	13.3 	35.0 	.255
241 	Pittsburgh 	31 	23 	8 	.742 	16.91 	6.81 	11 	7 	15 	5 	8 	3 	2252 	1939 		62.5 	98.0 	.369 	.338 	.511 	45.2 	54.7 	7.5 	12.2 	.471 	16.8 	30.5 	.260
242 	Portland State 	29 	16 	13 	.552 	-6.34 	-5.26 	11 	9 	12 	5 	4 	8 	2122 	2082 		65.6 	106.7 	.391 	.299 	.562 	52.2 	55.2 	7.6 	8.1 	.525 	17.7 	31.6 	.282
243 	Portland 	31 	15 	16 	.484 	5.43 	2.40 	7 	11 	11 	6 	4 	10 	2327 	2233 		67.2 	104.6 	.439 	.324 	.533 	48.2 	51.8 	10.2 	8.2 	.490 	14.7 	30.5 	.306
244 	Prairie View 	30 	8 	22 	.267 	-18.03 	-6.90 	6 	12 	6 	6 	2 	16 	2091 	2387 		68.7 	111.5 	.516 	.312 	.570 	53.9 	53.9 	9.7 	10.8 	.534 	16.7 	32.6 	.353
245 	Presbyterian 	32 	6 	26 	.188 	-20.69 	-7.49 	2 	14 	5 	9 	1 	17 	2092 	2445 		66.7 	114.6 	.279 	.352 	.559 	54.7 	49.6 	10.2 	7.3 	.535 	13.0 	35.3 	.195
246 	Princeton 	27 	19 	8 	.704 	4.54 	-1.88 	7 	6 	10 	2 	9 	6 	1936 	1739 		64.5 	98.0 	.379 	.290 	.520 	49.7 	45.3 	9.1 	7.9 	.474 	16.7 	25.3 	.280
247 	Providence 	31 	20 	11 	.645 	11.46 	8.01 	10 	8 	14 	3 	6 	8 	2265 	2158 		64.9 	103.1 	.346 	.276 	.524 	47.3 	47.1 	8.5 	7.7 	.490 	14.7 	29.6 	.239
248 	Purdue 	31 	15 	16 	.484 	8.45 	7.77 	5 	13 	13 	6 	2 	10 	2251 	2230 		67.9 	103.5 	.420 	.343 	.523 	47.5 	53.5 	9.6 	13.8 	.478 	14.6 	28.2 	.299
249 	Quinnipiac 	31 	20 	11 	.645 	0.00 	-2.39 	14 	6 	10 	3 	10 	8 	2453 	2379 		71.0 	107.3 	.369 	.279 	.520 	42.5 	46.1 	8.1 	10.4 	.480 	10.6 	27.3 	.261
250 	Radford 	33 	21 	12 	.636 	-7.98 	-9.05 	10 	6 	11 	4 	10 	8 	2574 	2426 		68.8 	106.4 	.381 	.289 	.548 	49.1 	44.3 	7.9 	7.1 	.514 	16.2 	31.2 	.267
251 	Rhode Island 	31 	14 	17 	.452 	3.02 	3.29 	5 	12 	10 	6 	4 	11 	2108 	2113 		67.2 	101.0 	.422 	.281 	.511 	48.2 	44.3 	10.4 	10.8 	.474 	15.1 	31.9 	.281
252 	Rice 	29 	7 	22 	.241 	-9.18 	0.11 	2 	14 	6 	10 	1 	12 	1791 	2020 		65.0 	105.3 	.456 	.335 	.534 	53.8 	55.2 	10.8 	8.3 	.491 	14.8 	29.9 	.319
253 	Richmond 	31 	18 	13 	.581 	5.99 	4.31 	8 	8 	12 	4 	6 	9 	2067 	2015 		64.6 	99.0 	.419 	.308 	.506 	54.1 	45.7 	8.0 	9.5 	.458 	17.3 	33.6 	.295
254 	Rider 	31 	14 	17 	.452 	-4.28 	-1.64 	9 	11 	6 	7 	8 	10 	2292 	2374 		68.2 	110.6 	.438 	.358 	.576 	50.5 	54.7 	9.2 	10.4 	.539 	16.9 	30.0 	.315
255 	Robert Morris 	33 	21 	12 	.636 	-3.19 	-4.01 	14 	2 	12 	2 	9 	10 	2362 	2335 		66.5 	106.1 	.394 	.386 	.550 	50.6 	59.0 	7.9 	12.1 	.516 	17.1 	30.8 	.274
256 	Rutgers 	31 	11 	20 	.355 	1.01 	5.61 	5 	13 	10 	10 	1 	10 	2244 	2355 		69.1 	109.9 	.440 	.350 	.558 	50.2 	54.7 	8.8 	9.8 	.512 	15.4 	30.1 	.325
257 	Sacramento State 	29 	14 	15 	.483 	-7.30 	-4.82 	10 	10 	11 	3 	3 	12 	1994 	2000 		63.7 	107.2 	.497 	.326 	.555 	50.3 	57.3 	8.2 	7.7 	.514 	16.2 	31.0 	.344
258 	Sacred Heart 	31 	5 	26 	.161 	-12.67 	-5.70 	2 	14 	1 	10 	4 	16 	2162 	2378 		68.5 	110.7 	.442 	.365 	.567 	51.4 	52.3 	9.0 	12.4 	.523 	16.1 	29.1 	.328
259 	Saint Francis (PA) 	31 	10 	21 	.323 	-12.90 	-5.35 	7 	9 	5 	8 	5 	13 	1916 	2150 		63.2 	109.8 	.301 	.301 	.558 	54.3 	42.8 	8.2 	9.5 	.524 	15.2 	28.8 	.227
260 	Saint Joseph's 	30 	21 	9 	.700 	8.48 	4.58 	11 	5 	13 	4 	8 	5 	2150 	2033 		66.2 	102.4 	.308 	.348 	.516 	47.8 	57.1 	10.1 	6.0 	.484 	13.8 	30.9 	.215
261 	Saint Louis 	31 	26 	5 	.839 	12.18 	3.55 	13 	3 	14 	4 	12 	1 	2172 	1888 		67.4 	89.6 	.342 	.258 	.473 	48.9 	46.8 	10.4 	10.9 	.431 	18.3 	30.9 	.238
262 	Saint Mary's (CA) 	33 	22 	11 	.667 	9.53 	4.28 	11 	7 	15 	4 	7 	7 	2377 	2171 		63.5 	103.2 	.399 	.259 	.532 	46.6 	45.7 	9.1 	8.8 	.492 	15.7 	29.8 	.282
263 	Saint Peter's 	31 	14 	17 	.452 	-5.83 	-3.22 	9 	11 	8 	5 	6 	12 	1961 	2042 		63.7 	102.6 	.408 	.341 	.518 	50.4 	51.0 	8.8 	9.2 	.476 	15.6 	31.5 	.285
264 	Sam Houston State 	30 	21 	9 	.700 	-4.80 	-8.05 	13 	5 	12 	1 	9 	8 	2316 	2113 		68.0 	101.8 	.503 	.297 	.540 	48.4 	61.0 	8.8 	8.6 	.490 	18.5 	30.4 	.359
265 	Samford 	33 	13 	20 	.394 	-14.73 	-7.23 	6 	10 	10 	4 	3 	16 	2327 	2521 		67.9 	112.1 	.465 	.329 	.559 	52.2 	54.5 	9.0 	10.7 	.524 	14.8 	35.9 	.317
266 	San Diego State 	30 	27 	3 	.900 	14.76 	4.40 	16 	2 	15 	1 	12 	2 	2140 	1715 		64.9 	87.6 	.300 	.323 	.465 	46.3 	48.1 	6.9 	11.7 	.431 	18.8 	29.3 	.200
267 	San Diego 	32 	16 	16 	.500 	2.85 	3.05 	7 	11 	10 	8 	6 	8 	2138 	2071 		63.5 	101.9 	.361 	.339 	.518 	49.7 	52.1 	9.2 	8.6 	.482 	15.7 	32.5 	.250
268 	San Francisco 	32 	21 	11 	.656 	6.70 	4.74 	13 	5 	13 	5 	8 	6 	2406 	2286 		66.3 	106.0 	.409 	.353 	.539 	48.1 	46.6 	8.3 	9.0 	.500 	15.2 	30.9 	.286
269 	San Jose State 	30 	7 	23 	.233 	-6.93 	3.35 	1 	17 	4 	9 	3 	14 	1886 	2139 		65.5 	107.5 	.447 	.348 	.527 	51.1 	55.6 	9.8 	10.2 	.490 	12.9 	30.7 	.298
270 	Santa Clara 	33 	14 	19 	.424 	1.40 	3.53 	6 	12 	8 	8 	6 	11 	2340 	2325 		65.6 	107.0 	.459 	.245 	.548 	52.7 	50.1 	6.9 	8.0 	.502 	16.0 	29.8 	.331
271 	Savannah State 	31 	13 	18 	.419 	-9.04 	-5.04 	10 	6 	8 	5 	5 	13 	1921 	2000 		65.5 	97.3 	.495 	.292 	.508 	51.2 	52.1 	10.7 	11.1 	.454 	19.2 	34.9 	.346
272 	Seattle 	29 	13 	16 	.448 	-5.74 	-4.00 	5 	11 	7 	7 	6 	9 	2071 	2049 		68.6 	101.7 	.471 	.345 	.530 	46.1 	53.1 	10.0 	8.6 	.480 	16.4 	28.4 	.337
273 	Seton Hall 	31 	15 	16 	.484 	8.05 	5.76 	6 	12 	11 	8 	4 	8 	2253 	2182 		66.3 	104.1 	.411 	.330 	.546 	50.3 	50.5 	8.2 	10.5 	.504 	16.4 	29.5 	.296
274 	Siena 	32 	15 	17 	.469 	-2.34 	-0.62 	11 	9 	10 	4 	5 	13 	2237 	2292 		67.6 	104.3 	.523 	.312 	.520 	48.2 	47.3 	10.1 	13.5 	.473 	15.8 	35.9 	.353
275 	South Alabama 	31 	11 	20 	.355 	-4.66 	-0.09 	5 	13 	10 	6 	1 	14 	2136 	2182 		66.7 	103.9 	.403 	.303 	.523 	49.3 	46.5 	7.7 	9.3 	.485 	14.8 	29.4 	.277
276 	South Carolina State 	30 	9 	21 	.300 	-16.98 	-5.73 	5 	11 	7 	6 	2 	15 	1883 	2180 		66.6 	107.2 	.432 	.345 	.540 	50.3 	52.9 	10.6 	10.8 	.502 	15.7 	31.8 	.298
277 	South Carolina Upstate 	33 	19 	14 	.576 	-2.05 	-4.82 	11 	7 	13 	2 	6 	12 	2432 	2286 		67.1 	101.9 	.373 	.410 	.520 	47.0 	54.7 	9.1 	8.0 	.477 	16.0 	31.2 	.272
278 	South Carolina 	31 	12 	19 	.387 	4.81 	6.68 	5 	13 	9 	7 	3 	12 	2134 	2192 		67.2 	105.1 	.573 	.353 	.542 	48.2 	56.9 	11.5 	14.3 	.494 	17.3 	32.7 	.391
279 	South Dakota State 	31 	19 	12 	.613 	0.81 	-1.27 	10 	4 	11 	3 	8 	9 	2250 	2126 		67.2 	102.1 	.365 	.321 	.540 	45.9 	48.0 	10.1 	7.5 	.503 	15.1 	22.7 	.261
280 	South Dakota 	30 	12 	18 	.400 	-6.43 	-0.17 	6 	8 	10 	4 	2 	14 	2084 	2152 		66.9 	106.9 	.370 	.340 	.542 	50.5 	52.6 	9.2 	8.8 	.504 	14.4 	31.2 	.267
281 	South Florida 	31 	12 	19 	.387 	-0.17 	4.99 	3 	15 	7 	10 	5 	9 	2032 	2192 		66.0 	105.8 	.332 	.301 	.531 	50.0 	52.6 	10.1 	11.6 	.497 	15.0 	32.6 	.235
282 	Southeast Missouri State 	32 	18 	14 	.563 	-5.55 	-6.65 	8 	8 	11 	4 	7 	10 	2654 	2514 		71.8 	108.0 	.426 	.348 	.556 	47.2 	51.1 	9.3 	5.9 	.511 	14.8 	30.3 	.314
283 	Southeastern Louisiana 	29 	12 	17 	.414 	-12.46 	-7.13 	7 	11 	8 	5 	4 	12 	2021 	2101 		66.5 	107.9 	.429 	.299 	.538 	53.2 	52.8 	8.0 	8.7 	.503 	14.2 	34.6 	.289
284 	Southern California 	31 	11 	20 	.355 	3.19 	8.69 	2 	16 	9 	10 	2 	10 	2202 	2351 		70.6 	106.0 	.379 	.348 	.522 	49.7 	56.8 	10.6 	10.6 	.485 	13.4 	34.7 	.260
285 	SIU Edwardsville 	31 	11 	20 	.355 	-10.56 	-5.29 	7 	9 	9 	6 	2 	14 	2264 	2364 		69.1 	109.9 	.406 	.311 	.579 	52.3 	52.4 	9.6 	8.0 	.550 	17.7 	31.6 	.279
286 	Southern Illinois 	33 	14 	19 	.424 	-0.22 	0.47 	9 	9 	10 	6 	4 	13 	2208 	2208 		63.6 	104.7 	.430 	.396 	.546 	48.5 	53.6 	8.9 	11.7 	.504 	17.5 	30.6 	.307
287 	Southern Methodist 	31 	23 	8 	.742 	14.07 	4.55 	12 	6 	17 	2 	6 	6 	2220 	1925 		66.6 	93.3 	.412 	.391 	.485 	46.4 	56.5 	12.3 	11.0 	.436 	18.1 	36.9 	.286
288 	Southern Mississippi 	31 	26 	5 	.839 	6.97 	-1.24 	13 	3 	14 	0 	12 	5 	2252 	1933 		65.3 	95.1 	.455 	.443 	.531 	45.2 	65.5 	8.9 	11.8 	.500 	22.1 	30.0 	.291
289 	Southern Utah 	29 	2 	27 	.069 	-19.22 	-2.51 	1 	19 	2 	11 	0 	16 	1710 	2171 		65.1 	114.6 	.574 	.283 	.580 	55.7 	47.2 	10.5 	8.2 	.531 	14.8 	31.6 	.414
290 	Southern 	31 	19 	12 	.613 	-2.75 	-7.25 	15 	3 	10 	4 	9 	8 	2232 	1942 		68.2 	91.0 	.514 	.323 	.471 	47.3 	42.1 	9.0 	8.9 	.418 	16.5 	31.6 	.336
291 	St. Bonaventure 	30 	16 	14 	.533 	6.20 	2.40 	6 	10 	11 	4 	5 	10 	2220 	2106 		68.8 	102.0 	.452 	.334 	.544 	47.6 	51.5 	8.8 	10.1 	.503 	19.0 	30.6 	.318
292 	St. Francis (NY) 	32 	18 	14 	.563 	-4.34 	-5.60 	9 	7 	10 	3 	8 	11 	2207 	2139 		67.0 	98.7 	.432 	.265 	.508 	47.8 	47.3 	9.2 	8.2 	.454 	16.0 	29.1 	.315
293 	St. John's (NY) 	31 	20 	11 	.645 	13.45 	7.48 	10 	8 	14 	5 	6 	6 	2251 	2066 		67.0 	97.6 	.374 	.322 	.503 	49.5 	51.3 	7.9 	8.0 	.461 	16.9 	32.2 	.265
294 	Stanford 	30 	19 	11 	.633 	13.90 	8.77 	10 	8 	12 	4 	7 	7 	2214 	2060 		67.6 	101.2 	.366 	.336 	.520 	48.5 	57.3 	8.0 	7.2 	.479 	15.1 	30.1 	.261
295 	Stephen F. Austin 	31 	29 	2 	.935 	4.58 	-8.22 	18 	0 	15 	0 	14 	2 	2371 	1940 		65.9 	94.6 	.534 	.252 	.543 	46.1 	47.2 	7.8 	9.8 	.496 	22.7 	24.7 	.367
296 	Stetson 	31 	7 	24 	.226 	-15.77 	-4.93 	5 	13 	6 	7 	1 	17 	1916 	2252 		64.1 	112.7 	.375 	.359 	.566 	54.9 	55.6 	10.4 	10.6 	.533 	16.1 	34.4 	.269
297 	Stony Brook 	32 	23 	9 	.719 	-0.77 	-6.48 	13 	3 	12 	3 	11 	6 	2311 	2118 		66.6 	98.7 	.412 	.417 	.525 	45.7 	56.2 	10.2 	11.4 	.482 	17.1 	27.3 	.291
298 	Syracuse 	31 	27 	4 	.871 	16.72 	7.68 	14 	4 	16 	2 	11 	2 	2118 	1838 		60.4 	97.4 	.363 	.412 	.514 	47.3 	63.9 	7.0 	10.7 	.482 	19.2 	29.9 	.242
299 	Temple 	30 	9 	21 	.300 	3.10 	7.30 	4 	14 	4 	10 	5 	11 	2201 	2327 		68.4 	111.9 	.369 	.288 	.556 	51.3 	52.0 	8.4 	11.0 	.527 	13.6 	30.5 	.253
300 	Tennessee-Martin 	31 	8 	23 	.258 	-13.38 	-4.76 	3 	13 	5 	10 	3 	13 	2304 	2526 		71.2 	114.4 	.495 	.308 	.611 	53.5 	60.3 	8.6 	11.7 	.579 	17.6 	25.4 	.351
301 	Tennessee State 	30 	5 	25 	.167 	-9.91 	-2.08 	4 	12 	3 	11 	2 	14 	2061 	2265 		66.8 	112.5 	.512 	.339 	.567 	50.5 	50.1 	8.5 	10.9 	.521 	14.5 	30.3 	.369
302 	Tennessee Tech 	33 	17 	16 	.515 	-8.14 	-4.63 	9 	7 	10 	5 	7 	11 	2376 	2376 		69.0 	104.3 	.518 	.312 	.552 	47.7 	51.0 	10.6 	7.2 	.504 	18.1 	30.6 	.368
303 	Tennessee 	31 	20 	11 	.645 	16.52 	7.05 	11 	7 	16 	4 	4 	7 	2246 	1915 		63.2 	97.4 	.337 	.276 	.497 	43.7 	45.1 	8.2 	10.2 	.459 	15.0 	27.6 	.235
304 	Texas A&M-Corpus Christi 	31 	17 	14 	.548 	-5.62 	-6.75 	14 	4 	10 	7 	7 	7 	2145 	2083 		64.3 	104.1 	.454 	.345 	.533 	47.8 	54.2 	8.8 	12.3 	.493 	16.4 	33.2 	.311
305 	Texas A&M 	31 	17 	14 	.548 	5.73 	3.69 	8 	10 	16 	3 	1 	11 	2002 	1939 		64.1 	96.3 	.386 	.362 	.495 	51.9 	56.2 	9.1 	12.0 	.454 	17.3 	33.1 	.263
306 	Texas-Arlington 	30 	14 	16 	.467 	-4.63 	-0.45 	9 	9 	9 	5 	5 	11 	2290 	2332 		70.5 	108.0 	.420 	.413 	.548 	49.3 	53.2 	9.1 	10.2 	.517 	15.1 	31.0 	.282
307 	Texas Christian 	30 	9 	21 	.300 	-1.08 	8.19 	0 	18 	6 	10 	3 	11 	1905 	2171 		66.8 	108.4 	.355 	.336 	.534 	56.5 	62.5 	8.4 	8.9 	.499 	15.7 	38.9 	.251
308 	Texas-El Paso 	31 	22 	9 	.710 	5.18 	0.25 	12 	4 	13 	5 	9 	4 	2158 	1959 		65.3 	95.9 	.388 	.351 	.471 	48.6 	50.9 	9.6 	6.8 	.430 	14.7 	40.6 	.256
309 	Texas-Pan American 	31 	9 	22 	.290 	-9.88 	-4.12 	5 	11 	3 	10 	6 	12 	2038 	2179 		67.0 	102.8 	.477 	.366 	.536 	52.9 	59.8 	8.8 	10.9 	.495 	18.3 	31.3 	.325
310 	Texas-San Antonio 	29 	8 	21 	.276 	-10.84 	-0.49 	4 	12 	7 	9 	1 	12 	1990 	2225 		68.2 	112.0 	.432 	.377 	.566 	49.2 	56.5 	10.8 	13.0 	.538 	15.0 	32.0 	.288
311 	Texas Southern 	30 	16 	14 	.533 	-8.14 	-9.00 	12 	6 	9 	2 	7 	12 	2285 	2243 		68.3 	107.6 	.280 	.305 	.536 	47.9 	51.7 	9.3 	9.3 	.510 	13.8 	33.3 	.194
312 	Texas State 	31 	8 	23 	.258 	-7.31 	-0.96 	4 	14 	6 	9 	2 	14 	1903 	2047 		63.3 	103.9 	.418 	.336 	.552 	48.8 	50.0 	10.4 	9.6 	.514 	17.2 	26.8 	.296
313 	Texas Tech 	31 	14 	17 	.452 	9.47 	8.89 	6 	12 	11 	6 	3 	11 	2128 	2110 		63.6 	106.5 	.409 	.369 	.542 	47.7 	48.5 	9.2 	10.8 	.496 	15.7 	33.2 	.302
314 	Texas 	31 	22 	9 	.710 	13.37 	9.01 	11 	7 	16 	2 	6 	7 	2311 	2176 		69.9 	100.1 	.413 	.359 	.504 	45.0 	53.4 	9.3 	9.3 	.461 	14.5 	29.0 	.283
315 	Toledo 	31 	26 	5 	.839 	4.38 	-1.29 	14 	4 	15 	0 	11 	5 	2499 	2282 		69.1 	105.6 	.339 	.338 	.552 	47.8 	50.4 	8.2 	9.7 	.522 	17.5 	31.0 	.239
316 	Towson 	33 	23 	10 	.697 	1.29 	-2.75 	13 	3 	15 	2 	8 	8 	2414 	2255 		65.2 	104.3 	.397 	.316 	.493 	46.2 	48.3 	7.4 	9.3 	.450 	11.1 	37.3 	.270
317 	Troy 	30 	11 	19 	.367 	-5.19 	-2.26 	6 	12 	8 	7 	3 	12 	2060 	2097 		65.7 	104.7 	.312 	.335 	.528 	49.9 	54.2 	8.8 	8.2 	.497 	15.6 	31.5 	.218
318 	Tulane 	31 	16 	15 	.516 	-7.85 	-1.65 	8 	8 	12 	6 	4 	9 	1994 	2170 		63.6 	109.6 	.397 	.365 	.541 	50.4 	59.9 	10.3 	10.0 	.509 	14.4 	33.7 	.268
319 	Tulsa 	30 	18 	12 	.600 	5.92 	0.86 	13 	3 	11 	3 	7 	9 	2197 	2045 		69.0 	98.0 	.488 	.333 	.514 	49.6 	50.8 	8.5 	9.2 	.465 	17.6 	29.7 	.336
320 	UCLA 	31 	23 	8 	.742 	17.73 	7.15 	12 	6 	16 	2 	7 	6 	2541 	2213 		70.7 	100.2 	.372 	.418 	.533 	48.7 	56.6 	7.7 	8.4 	.501 	18.2 	30.4 	.252
321 	Utah State 	30 	17 	13 	.567 	6.10 	3.27 	7 	11 	13 	5 	4 	8 	2103 	1990 		62.8 	104.7 	.346 	.340 	.513 	45.2 	53.0 	8.2 	10.9 	.472 	11.0 	28.0 	.250
322 	Utah Valley 	29 	19 	10 	.655 	-4.32 	-3.39 	13 	3 	13 	2 	6 	8 	1945 	1879 		63.8 	101.1 	.351 	.327 	.508 	49.4 	48.7 	9.5 	9.8 	.479 	14.7 	32.0 	.227
323 	Utah 	30 	20 	10 	.667 	14.65 	6.15 	9 	9 	18 	2 	2 	8 	2315 	1920 		67.0 	94.3 	.341 	.317 	.491 	47.0 	45.6 	8.8 	8.3 	.456 	16.6 	32.9 	.228
324 	Valparaiso 	33 	18 	15 	.545 	0.46 	-0.07 	9 	7 	12 	5 	6 	10 	2383 	2225 		66.7 	100.0 	.425 	.324 	.497 	46.8 	57.0 	10.7 	9.8 	.448 	14.1 	38.2 	.298
325 	Vanderbilt 	30 	15 	15 	.500 	6.41 	6.95 	7 	11 	10 	6 	5 	9 	1934 	1950 		64.3 	100.4 	.355 	.338 	.484 	51.0 	47.2 	10.8 	9.8 	.451 	13.8 	40.3 	.229
326 	Vermont 	32 	22 	10 	.688 	4.81 	-4.83 	15 	1 	10 	2 	12 	8 	2278 	1937 		64.2 	94.0 	.393 	.331 	.495 	46.0 	48.1 	8.7 	10.0 	.447 	17.4 	30.6 	.282
327 	Villanova 	31 	28 	3 	.903 	20.68 	8.32 	16 	2 	15 	1 	13 	2 	2450 	2067 		67.5 	96.8 	.394 	.326 	.507 	47.3 	54.2 	8.3 	6.2 	.464 	17.7 	31.6 	.277
328 	Virginia Commonwealth 	31 	24 	7 	.774 	14.71 	4.68 	12 	4 	16 	0 	8 	7 	2343 	2032 		71.1 	91.2 	.396 	.299 	.512 	49.8 	47.6 	8.4 	11.3 	.475 	22.8 	27.1 	.266
329 	VMI 	31 	19 	12 	.613 	-6.82 	-7.34 	11 	5 	13 	2 	6 	10 	2718 	2531 		75.8 	105.2 	.352 	.268 	.514 	50.5 	45.7 	7.5 	7.8 	.474 	14.3 	34.2 	.252
330 	Virginia Tech 	30 	9 	21 	.300 	2.05 	6.15 	2 	16 	8 	10 	1 	11 	1897 	2020 		63.9 	104.1 	.333 	.400 	.500 	47.9 	55.3 	9.7 	10.7 	.470 	11.2 	31.8 	.220
331 	Virginia 	31 	25 	6 	.806 	18.03 	7.16 	16 	2 	15 	2 	10 	4 	2055 	1718 		60.8 	90.7 	.333 	.349 	.475 	45.0 	49.9 	8.2 	10.7 	.439 	16.8 	27.3 	.223
332 	Wagner 	31 	19 	12 	.613 	-3.49 	-6.39 	12 	4 	10 	3 	9 	9 	2217 	2122 		69.5 	97.7 	.437 	.322 	.493 	48.4 	45.4 	9.0 	10.3 	.440 	16.0 	32.5 	.311
333 	Wake Forest 	31 	16 	15 	.516 	5.81 	6.59 	6 	12 	14 	4 	2 	11 	2164 	2188 		67.6 	104.1 	.395 	.311 	.513 	51.0 	50.4 	9.7 	9.2 	.474 	14.6 	36.8 	.270
334 	Washington State 	30 	10 	20 	.333 	2.04 	7.77 	3 	15 	7 	8 	3 	12 	1871 	2007 		63.2 	105.1 	.439 	.324 	.543 	50.5 	50.8 	9.1 	7.6 	.508 	15.4 	25.1 	.297
335 	Washington 	31 	17 	14 	.548 	6.94 	6.94 	9 	9 	14 	4 	3 	10 	2323 	2323 		68.8 	108.0 	.412 	.271 	.552 	48.6 	44.7 	7.9 	9.9 	.518 	14.3 	28.0 	.284
336 	Weber State 	28 	17 	11 	.607 	-1.28 	-4.39 	14 	6 	12 	2 	5 	9 	2041 	1863 		64.8 	101.3 	.344 	.229 	.501 	47.2 	47.0 	8.1 	4.1 	.461 	12.5 	34.0 	.244
337 	West Virginia 	31 	17 	14 	.548 	13.18 	8.25 	9 	9 	12 	6 	5 	8 	2432 	2279 		68.8 	106.0 	.409 	.339 	.537 	50.2 	50.9 	6.7 	10.3 	.504 	16.0 	31.6 	.275
338 	Western Carolina 	34 	19 	15 	.559 	-6.56 	-6.24 	10 	6 	11 	3 	8 	12 	2524 	2469 		68.1 	105.0 	.545 	.318 	.551 	48.9 	49.4 	8.7 	7.3 	.502 	17.5 	28.2 	.383
339 	Western Illinois 	30 	10 	20 	.333 	-6.79 	-1.98 	4 	10 	7 	5 	3 	15 	1838 	1880 		62.5 	99.4 	.441 	.329 	.525 	50.4 	54.6 	11.3 	8.8 	.477 	17.2 	29.1 	.315
340 	Western Kentucky 	31 	20 	11 	.645 	-1.34 	-1.24 	12 	6 	13 	4 	7 	7 	2124 	2089 		66.6 	100.0 	.422 	.304 	.529 	47.3 	46.2 	10.0 	12.0 	.483 	17.1 	25.5 	.304
341 	Western Michigan 	30 	21 	9 	.700 	1.79 	-1.69 	14 	4 	13 	2 	8 	7 	2158 	2021 		66.8 	99.6 	.351 	.390 	.510 	48.5 	52.7 	10.8 	9.1 	.468 	16.5 	37.2 	.254
342 	Wichita State 	34 	34 	0 	1.000 	16.66 	1.60 	18 	0 	17 	0 	17 	0 	2566 	2026 		64.7 	91.8 	.352 	.354 	.481 	44.4 	48.1 	7.1 	7.6 	.447 	16.7 	27.8 	.230
343 	William & Mary 	32 	20 	12 	.625 	-1.18 	-1.98 	10 	6 	10 	4 	10 	8 	2340 	2281 		64.7 	109.8 	.296 	.329 	.550 	52.1 	46.3 	9.0 	8.2 	.521 	13.8 	32.0 	.213
344 	Winthrop 	33 	20 	13 	.606 	-6.58 	-6.71 	10 	6 	12 	3 	8 	10 	2442 	2355 		67.4 	103.8 	.426 	.322 	.556 	51.3 	49.3 	9.2 	11.7 	.519 	18.3 	28.6 	.299
345 	Wisconsin 	31 	25 	6 	.806 	18.69 	9.72 	12 	6 	14 	3 	11 	3 	2269 	1991 		63.8 	100.7 	.249 	.250 	.504 	49.1 	38.8 	6.6 	6.9 	.473 	13.7 	29.6 	.181
346 	Wofford 	32 	20 	12 	.625 	-4.34 	-6.62 	11 	5 	9 	4 	11 	8 	2165 	1997 		63.3 	98.2 	.407 	.289 	.524 	48.8 	44.1 	8.7 	9.7 	.487 	18.0 	25.9 	.276
347 	Wright State 	33 	20 	13 	.606 	0.53 	-2.57 	10 	6 	13 	2 	7 	11 	2229 	2050 		66.1 	94.0 	.437 	.336 	.528 	52.0 	51.5 	9.0 	10.2 	.481 	21.9 	30.7 	.312
348 	Wyoming 	31 	18 	13 	.581 	5.59 	2.69 	9 	9 	14 	4 	4 	9 	2020 	1905 		60.5 	100.0 	.319 	.351 	.499 	53.1 	41.7 	6.9 	7.3 	.461 	14.5 	38.5 	.228
349 	Xavier 	31 	20 	11 	.645 	13.24 	8.53 	10 	8 	15 	2 	5 	9 	2237 	2091 		66.1 	101.3 	.398 	.359 	.516 	46.5 	61.5 	8.7 	13.6 	.482 	14.8 	31.0 	.263
350 	Yale 	28 	15 	13 	.536 	-2.06 	-1.09 	9 	5 	8 	4 	7 	9 	1865 	1852 		64.8 	101.5 	.422 	.345 	.540 	46.5 	50.9 	10.0 	10.5 	.499 	17.1 	25.6 	.299
