249 	Quinnipiac 	31 	20 	11 	.645 	0.00 	-2.39 	14 	6 	10 	3 	10 	8 	2453 	2379 		842 	1947 	.432 	187 	544 	.344 	508 	718 	.708 	336 	1044 	388 	180 	146 	267 	726
250 	Radford 	33 	21 	12 	.636 	-7.98 	-9.05 	10 	6 	11 	4 	10 	8 	2574 	2426 		860 	1875 	.459 	206 	542 	.380 	500 	714 	.700 	354 	1116 	381 	180 	95 	422 	629
251 	Rhode Island 	31 	14 	17 	.452 	3.02 	3.29 	5 	12 	10 	6 	4 	11 	2108 	2113 		745 	1721 	.433 	140 	484 	.289 	483 	726 	.665 	337 	1043 	330 	217 	133 	362 	624
252 	Rice 	29 	7 	22 	.241 	-9.18 	0.11 	2 	14 	6 	10 	1 	12 	1791 	2020 		672 	1554 	.432 	181 	520 	.348 	495 	708 	.699 	302 	1087 	371 	208 	86 	323 	499
253 	Richmond 	31 	18 	13 	.581 	5.99 	4.31 	8 	8 	12 	4 	6 	9 	2067 	2015 		685 	1662 	.412 	154 	512 	.301 	491 	697 	.704 	371 	1188 	313 	163 	109 	412 	611
254 	Rider 	31 	14 	17 	.452 	-4.28 	-1.64 	9 	11 	6 	7 	8 	10 	2292 	2374 		801 	1705 	.470 	235 	611 	.385 	537 	746 	.720 	323 	1062 	438 	197 	114 	413 	665
255 	Robert Morris 	33 	21 	12 	.636 	-3.19 	-4.01 	14 	2 	12 	2 	9 	10 	2362 	2335 		809 	1789 	.452 	227 	691 	.329 	490 	704 	.696 	350 	1130 	477 	174 	133 	432 	588
256 	Rutgers 	31 	11 	20 	.355 	1.01 	5.61 	5 	13 	10 	10 	1 	10 	2244 	2355 		779 	1746 	.446 	230 	611 	.376 	567 	769 	.737 	346 	1109 	426 	189 	111 	378 	626
257 	Sacramento State 	29 	14 	15 	.483 	-7.30 	-4.82 	10 	10 	11 	3 	3 	12 	1994 	2000 		668 	1458 	.458 	163 	476 	.342 	501 	724 	.692 	282 	923 	383 	152 	76 	344 	540
258 	Sacred Heart 	31 	5 	26 	.161 	-12.67 	-5.70 	2 	14 	1 	10 	4 	16 	2162 	2378 		797 	1732 	.460 	216 	632 	.342 	568 	765 	.742 	341 	1133 	417 	194 	136 	396 	558
259 	Saint Francis (PA) 	31 	10 	21 	.323 	-12.90 	-5.35 	7 	9 	5 	8 	5 	13 	1916 	2150 		789 	1686 	.468 	190 	507 	.375 	382 	507 	.753 	311 	1109 	338 	161 	112 	343 	515
260 	Saint Joseph's 	30 	21 	9 	.700 	8.48 	4.58 	11 	5 	13 	4 	8 	5 	2150 	2033 		729 	1720 	.424 	206 	599 	.344 	369 	530 	.696 	301 	979 	416 	201 	67 	314 	570
261 	Saint Louis 	31 	26 	5 	.839 	12.18 	3.55 	13 	3 	14 	4 	12 	1 	2172 	1888 		679 	1715 	.396 	122 	443 	.275 	408 	587 	.695 	328 	1076 	318 	219 	139 	443 	604
262 	Saint Mary's (CA) 	33 	22 	11 	.667 	9.53 	4.28 	11 	7 	15 	4 	7 	7 	2377 	2171 		770 	1716 	.449 	147 	445 	.330 	484 	684 	.708 	316 	987 	352 	191 	112 	375 	661
263 	Saint Peter's 	31 	14 	17 	.452 	-5.83 	-3.22 	9 	11 	8 	5 	6 	12 	1961 	2042 		692 	1650 	.419 	187 	562 	.333 	471 	674 	.699 	335 	1071 	353 	176 	100 	360 	613
264 	Sam Houston State 	30 	21 	9 	.700 	-4.80 	-8.05 	13 	5 	12 	1 	9 	8 	2316 	2113 		694 	1578 	.440 	159 	469 	.339 	566 	793 	.714 	320 	1000 	423 	182 	95 	437 	680
265 	Samford 	33 	13 	20 	.394 	-14.73 	-7.23 	6 	10 	10 	4 	3 	16 	2327 	2521 		855 	1847 	.463 	225 	608 	.370 	586 	858 	.683 	384 	1156 	466 	203 	133 	385 	615
266 	San Diego State 	30 	27 	3 	.900 	14.76 	4.40 	16 	2 	15 	1 	12 	2 	2140 	1715 		621 	1613 	.385 	150 	521 	.288 	323 	484 	.667 	314 	989 	299 	136 	128 	422 	601
267 	San Diego 	32 	16 	16 	.500 	2.85 	3.05 	7 	11 	10 	8 	6 	8 	2138 	2071 		726 	1705 	.426 	193 	578 	.334 	426 	615 	.693 	334 	1049 	378 	188 	97 	367 	591
268 	San Francisco 	32 	21 	11 	.656 	6.70 	4.74 	13 	5 	13 	5 	8 	6 	2406 	2286 		779 	1777 	.438 	219 	627 	.349 	509 	726 	.701 	332 	1051 	363 	178 	103 	376 	684
269 	San Jose State 	30 	7 	23 	.233 	-6.93 	3.35 	1 	17 	4 	9 	3 	14 	1886 	2139 		717 	1673 	.429 	206 	583 	.353 	499 	747 	.668 	331 	1107 	399 	195 	111 	296 	497
270 	Santa Clara 	33 	14 	19 	.424 	1.40 	3.53 	6 	12 	8 	8 	6 	11 	2340 	2325 		798 	1742 	.458 	152 	426 	.357 	577 	800 	.721 	349 	1176 	400 	149 	105 	398 	626
271 	Savannah State 	31 	13 	18 	.419 	-9.04 	-5.04 	10 	6 	8 	5 	5 	13 	1921 	2000 		652 	1594 	.409 	144 	465 	.310 	552 	789 	.700 	372 	1095 	340 	220 	125 	461 	559
272 	Seattle 	29 	13 	16 	.448 	-5.74 	-4.00 	5 	11 	7 	7 	6 	9 	2071 	2049 		667 	1579 	.422 	183 	545 	.336 	532 	744 	.715 	300 	956 	354 	202 	89 	374 	527
273 	Seton Hall 	31 	15 	16 	.484 	8.05 	5.76 	6 	12 	11 	8 	4 	8 	2253 	2182 		745 	1672 	.446 	197 	551 	.358 	495 	687 	.721 	291 	1015 	376 	173 	118 	386 	620
274 	Siena 	32 	15 	17 	.469 	-2.34 	-0.62 	11 	9 	10 	4 	5 	13 	2237 	2292 		742 	1764 	.421 	185 	550 	.336 	623 	923 	.675 	416 	1123 	351 	222 	164 	407 	675
275 	South Alabama 	31 	11 	20 	.355 	-4.66 	-0.09 	5 	13 	10 	6 	1 	14 	2136 	2182 		759 	1750 	.434 	180 	530 	.340 	484 	705 	.687 	341 	1122 	353 	161 	113 	357 	574
276 	South Carolina State 	30 	9 	21 	.300 	-16.98 	-5.73 	5 	11 	7 	6 	2 	15 	1883 	2180 		743 	1675 	.444 	195 	578 	.337 	499 	723 	.690 	363 	1103 	393 	215 	119 	372 	544
277 	South Carolina Upstate 	33 	19 	14 	.576 	-2.05 	-4.82 	11 	7 	13 	2 	6 	12 	2432 	2286 		758 	1866 	.406 	263 	765 	.344 	507 	696 	.728 	366 	1120 	415 	205 	88 	414 	619
278 	South Carolina 	31 	12 	19 	.387 	4.81 	6.68 	5 	13 	9 	7 	3 	12 	2134 	2192 		693 	1589 	.436 	185 	561 	.330 	621 	910 	.682 	353 	1012 	394 	239 	147 	417 	652
279 	South Dakota State 	31 	19 	12 	.613 	0.81 	-1.27 	10 	4 	11 	3 	8 	9 	2250 	2126 		748 	1679 	.446 	192 	539 	.356 	438 	612 	.716 	228 	930 	359 	210 	86 	346 	654
280 	South Dakota 	30 	12 	18 	.400 	-6.43 	-0.17 	6 	8 	10 	4 	2 	14 	2084 	2152 		741 	1688 	.439 	220 	574 	.383 	450 	624 	.721 	301 	1003 	390 	185 	98 	329 	534
281 	South Florida 	31 	12 	19 	.387 	-0.17 	4.99 	3 	15 	7 	10 	5 	9 	2032 	2192 		787 	1782 	.442 	199 	536 	.371 	419 	591 	.709 	353 	1090 	414 	209 	144 	360 	588
282 	Southeast Missouri State 	32 	18 	14 	.563 	-5.55 	-6.65 	8 	8 	11 	4 	7 	10 	2654 	2514 		839 	1882 	.446 	244 	654 	.373 	591 	801 	.738 	331 	1063 	429 	216 	73 	388 	626
283 	Southeastern Louisiana 	29 	12 	17 	.414 	-12.46 	-7.13 	7 	11 	8 	5 	4 	12 	2021 	2101 		733 	1621 	.452 	166 	485 	.342 	469 	695 	.675 	333 	1048 	387 	155 	99 	318 	535
284 	Southern California 	31 	11 	20 	.355 	3.19 	8.69 	2 	16 	9 	10 	2 	10 	2202 	2351 		819 	1910 	.429 	216 	665 	.325 	497 	724 	.686 	384 	1144 	465 	234 	132 	346 	587
285 	SIU Edwardsville 	31 	11 	20 	.355 	-10.56 	-5.29 	7 	9 	9 	6 	2 	14 	2264 	2364 		851 	1713 	.497 	184 	533 	.345 	478 	695 	.688 	325 	1054 	446 	207 	94 	433 	582
286 	Southern Illinois 	33 	14 	19 	.424 	-0.22 	0.47 	9 	9 	10 	6 	4 	13 	2208 	2208 		735 	1678 	.438 	223 	665 	.335 	515 	721 	.714 	331 	1040 	394 	187 	119 	424 	660
287 	Southern Methodist 	31 	23 	8 	.742 	14.07 	4.55 	12 	6 	17 	2 	6 	6 	2220 	1925 		623 	1661 	.375 	204 	650 	.314 	475 	685 	.693 	353 	977 	352 	253 	111 	435 	631
288 	Southern Mississippi 	31 	26 	5 	.839 	6.97 	-1.24 	13 	3 	14 	0 	12 	5 	2252 	1933 		635 	1497 	.424 	227 	663 	.342 	436 	681 	.640 	299 	906 	416 	180 	98 	509 	659
289 	Southern Utah 	29 	2 	27 	.069 	-19.22 	-2.51 	1 	19 	2 	11 	0 	16 	1710 	2171 		702 	1470 	.478 	158 	416 	.380 	609 	844 	.722 	306 	1040 	331 	199 	86 	321 	539
290 	Southern 	31 	19 	12 	.613 	-2.75 	-7.25 	15 	3 	10 	4 	9 	8 	2232 	1942 		613 	1658 	.370 	159 	535 	.297 	557 	852 	.654 	346 	1078 	258 	191 	100 	403 	597
291 	St. Bonaventure 	30 	16 	14 	.533 	6.20 	2.40 	6 	10 	11 	4 	5 	10 	2220 	2106 		705 	1592 	.443 	190 	531 	.358 	506 	720 	.703 	319 	975 	363 	182 	107 	447 	631
292 	St. Francis (NY) 	32 	18 	14 	.563 	-4.34 	-5.60 	9 	7 	10 	3 	8 	11 	2207 	2139 		717 	1748 	.410 	154 	463 	.333 	551 	755 	.730 	331 	1087 	339 	199 	105 	396 	585
293 	St. John's (NY) 	31 	20 	11 	.645 	13.45 	7.48 	10 	8 	14 	5 	6 	6 	2251 	2066 		708 	1742 	.406 	189 	561 	.337 	461 	652 	.707 	354 	1109 	363 	168 	95 	413 	621
294 	Stanford 	30 	19 	11 	.633 	13.90 	8.77 	10 	8 	12 	4 	7 	7 	2214 	2060 		707 	1689 	.419 	205 	568 	.361 	441 	618 	.714 	302 	1004 	405 	162 	81 	349 	623
295 	Stephen F. Austin 	31 	29 	2 	.935 	4.58 	-8.22 	18 	0 	15 	0 	14 	2 	2371 	1940 		646 	1426 	.453 	124 	359 	.345 	524 	762 	.688 	258 	897 	305 	159 	105 	516 	632
296 	Stetson 	31 	7 	24 	.226 	-15.77 	-4.93 	5 	13 	6 	7 	1 	17 	1916 	2252 		786 	1687 	.466 	227 	606 	.375 	453 	633 	.716 	363 	1125 	437 	208 	115 	377 	569
297 	Stony Brook 	32 	23 	9 	.719 	-0.77 	-6.48 	13 	3 	12 	3 	11 	6 	2311 	2118 		698 	1688 	.414 	231 	704 	.328 	491 	696 	.705 	291 	990 	392 	218 	112 	412 	630
298 	Syracuse 	31 	27 	4 	.871 	16.72 	7.68 	14 	4 	16 	2 	11 	2 	2118 	1838 		626 	1524 	.411 	217 	628 	.346 	369 	553 	.667 	319 	979 	400 	133 	96 	419 	549
299 	Temple 	30 	9 	21 	.300 	3.10 	7.30 	4 	14 	4 	10 	5 	11 	2201 	2327 		846 	1781 	.475 	184 	513 	.359 	451 	658 	.685 	348 	1121 	440 	174 	140 	327 	525
300 	Tennessee-Martin 	31 	8 	23 	.258 	-13.38 	-4.76 	3 	13 	5 	10 	3 	13 	2304 	2526 		872 	1675 	.521 	194 	516 	.376 	588 	829 	.709 	300 	1129 	526 	189 	136 	437 	628
301 	Tennessee State 	30 	5 	25 	.167 	-9.91 	-2.08 	4 	12 	3 	11 	2 	14 	2061 	2265 		744 	1606 	.463 	184 	545 	.338 	593 	823 	.721 	319 	1029 	373 	172 	116 	335 	588
302 	Tennessee Tech 	33 	17 	16 	.515 	-8.14 	-4.63 	9 	7 	10 	5 	7 	11 	2376 	2376 		776 	1727 	.449 	189 	538 	.351 	635 	895 	.709 	347 	1068 	396 	242 	86 	470 	651
303 	Tennessee 	31 	20 	11 	.645 	16.52 	7.05 	11 	7 	16 	4 	4 	7 	2246 	1915 		683 	1661 	.411 	158 	459 	.344 	391 	559 	.699 	298 	942 	308 	161 	123 	337 	610
304 	Texas A&M-Corpus Christi 	31 	17 	14 	.548 	-5.62 	-6.75 	14 	4 	10 	7 	7 	7 	2145 	2083 		701 	1606 	.436 	182 	554 	.329 	499 	729 	.684 	328 	967 	380 	177 	129 	377 	626
305 	Texas A&M 	31 	17 	14 	.548 	5.73 	3.69 	8 	10 	16 	3 	1 	11 	2002 	1939 		664 	1656 	.401 	175 	600 	.292 	436 	640 	.681 	352 	1126 	373 	184 	127 	406 	552
306 	Texas-Arlington 	30 	14 	16 	.467 	-4.63 	-0.45 	9 	9 	9 	5 	5 	11 	2290 	2332 		780 	1773 	.440 	272 	733 	.371 	500 	744 	.672 	342 	1089 	415 	196 	106 	374 	598
307 	Texas Christian 	30 	9 	21 	.300 	-1.08 	8.19 	0 	18 	6 	10 	3 	11 	1905 	2171 		767 	1738 	.441 	201 	584 	.344 	436 	617 	.707 	400 	1179 	479 	168 	103 	374 	603
308 	Texas-El Paso 	31 	22 	9 	.710 	5.18 	0.25 	12 	4 	13 	5 	9 	4 	2158 	1959 		666 	1756 	.379 	178 	617 	.288 	449 	681 	.659 	399 	1068 	339 	196 	77 	354 	673
309 	Texas-Pan American 	31 	9 	22 	.290 	-9.88 	-4.12 	5 	11 	3 	10 	6 	12 	2038 	2179 		724 	1657 	.437 	193 	607 	.318 	538 	790 	.681 	362 	1173 	433 	186 	114 	448 	568
310 	Texas-San Antonio 	29 	8 	21 	.276 	-10.84 	-0.49 	4 	12 	7 	9 	1 	12 	1990 	2225 		765 	1630 	.469 	225 	615 	.366 	470 	704 	.668 	321 	976 	432 	214 	132 	342 	631
311 	Texas Southern 	30 	16 	14 	.533 	-8.14 	-9.00 	12 	6 	9 	2 	7 	12 	2285 	2243 		839 	1847 	.454 	206 	563 	.366 	359 	518 	.693 	339 	1015 	434 	194 	119 	331 	646
312 	Texas State 	31 	8 	23 	.258 	-7.31 	-0.96 	4 	14 	6 	9 	2 	14 	1903 	2047 		692 	1546 	.448 	206 	520 	.396 	457 	647 	.706 	269 	958 	346 	204 	99 	381 	512
313 	Texas Tech 	31 	14 	17 	.452 	9.47 	8.89 	6 	12 	11 	6 	3 	11 	2128 	2110 		710 	1630 	.436 	197 	602 	.327 	493 	667 	.739 	322 	932 	344 	182 	111 	357 	558
314 	Texas 	31 	22 	9 	.710 	13.37 	9.01 	11 	7 	16 	2 	6 	7 	2311 	2176 		723 	1805 	.401 	219 	648 	.338 	511 	746 	.685 	343 	1062 	386 	202 	108 	362 	649
315 	Toledo 	31 	26 	5 	.839 	4.38 	-1.29 	14 	4 	15 	0 	11 	5 	2499 	2282 		823 	1780 	.462 	211 	601 	.351 	425 	604 	.704 	334 	1022 	415 	177 	114 	433 	675
316 	Towson 	33 	23 	10 	.697 	1.29 	-2.75 	13 	3 	15 	2 	8 	8 	2414 	2255 		772 	1925 	.401 	189 	609 	.310 	520 	764 	.681 	407 	1103 	373 	159 	122 	281 	725
317 	Troy 	30 	11 	19 	.367 	-5.19 	-2.26 	6 	12 	8 	7 	3 	12 	2060 	2097 		767 	1729 	.444 	186 	579 	.321 	377 	539 	.699 	339 	1057 	416 	177 	94 	364 	621
318 	Tulane 	31 	16 	15 	.516 	-7.85 	-1.65 	8 	8 	12 	6 	4 	9 	1994 	2170 		750 	1689 	.444 	218 	616 	.354 	452 	670 	.675 	350 	1059 	449 	204 	107 	333 	639
319 	Tulsa 	30 	18 	12 	.600 	5.92 	0.86 	13 	3 	11 	3 	7 	9 	2197 	2045 		658 	1615 	.407 	186 	538 	.346 	543 	788 	.689 	320 	1070 	334 	178 	99 	420 	637
320 	UCLA 	31 	23 	8 	.742 	17.73 	7.15 	12 	6 	16 	2 	7 	6 	2541 	2213 		756 	1764 	.429 	256 	738 	.347 	445 	657 	.677 	319 	1048 	428 	170 	86 	457 	565
321 	Utah State 	30 	17 	13 	.567 	6.10 	3.27 	7 	11 	13 	5 	4 	8 	2103 	1990 		698 	1666 	.419 	178 	567 	.314 	416 	576 	.722 	270 	908 	370 	156 	120 	238 	512
322 	Utah Valley 	29 	19 	10 	.655 	-4.32 	-3.39 	13 	3 	13 	2 	6 	8 	1945 	1879 		678 	1585 	.428 	163 	519 	.314 	360 	557 	.646 	301 	968 	330 	176 	105 	315 	542
323 	Utah 	30 	20 	10 	.667 	14.65 	6.15 	9 	9 	18 	2 	2 	8 	2315 	1920 		687 	1684 	.408 	162 	533 	.304 	384 	575 	.668 	303 	947 	313 	180 	95 	385 	585
324 	Valparaiso 	33 	18 	15 	.545 	0.46 	-0.07 	9 	7 	12 	5 	6 	10 	2383 	2225 		735 	1864 	.394 	199 	604 	.329 	556 	792 	.702 	379 	1048 	419 	238 	124 	362 	654
325 	Vanderbilt 	30 	15 	15 	.500 	6.41 	6.95 	7 	11 	10 	6 	5 	9 	1934 	1950 		690 	1723 	.400 	175 	582 	.301 	395 	612 	.645 	397 	1086 	326 	209 	112 	318 	542
326 	Vermont 	32 	22 	10 	.688 	4.81 	-4.83 	15 	1 	10 	2 	12 	8 	2278 	1937 		647 	1648 	.393 	179 	545 	.328 	464 	648 	.716 	297 	948 	311 	179 	110 	408 	677
327 	Villanova 	31 	28 	3 	.903 	20.68 	8.32 	16 	2 	15 	1 	13 	2 	2450 	2067 		697 	1716 	.406 	197 	560 	.352 	476 	676 	.704 	331 	1030 	378 	177 	72 	434 	644
328 	Virginia Commonwealth 	31 	24 	7 	.774 	14.71 	4.68 	12 	4 	16 	0 	8 	7 	2343 	2032 		720 	1670 	.431 	147 	500 	.294 	445 	661 	.673 	339 	1154 	343 	188 	132 	580 	617
329 	VMI 	31 	19 	12 	.613 	-6.82 	-7.34 	11 	5 	13 	2 	6 	10 	2718 	2531 		905 	2109 	.429 	190 	566 	.336 	531 	742 	.716 	457 	1336 	414 	180 	120 	407 	590
330 	Virginia Tech 	30 	9 	21 	.300 	2.05 	6.15 	2 	16 	8 	10 	1 	11 	1897 	2020 		704 	1743 	.404 	229 	698 	.328 	383 	580 	.660 	327 	1023 	389 	189 	112 	252 	537
331 	Virginia 	31 	25 	6 	.806 	18.03 	7.16 	16 	2 	15 	2 	10 	4 	2055 	1718 		599 	1560 	.384 	172 	545 	.316 	348 	520 	.669 	268 	909 	299 	155 	109 	360 	569
332 	Wagner 	31 	19 	12 	.613 	-3.49 	-6.39 	12 	4 	10 	3 	9 	9 	2217 	2122 		698 	1783 	.391 	172 	574 	.300 	554 	779 	.711 	380 	1146 	317 	196 	125 	406 	571
333 	Wake Forest 	31 	16 	15 	.516 	5.81 	6.59 	6 	12 	14 	4 	2 	11 	2164 	2188 		764 	1797 	.425 	174 	559 	.311 	486 	709 	.685 	388 	1124 	385 	204 	114 	360 	646
334 	Washington State 	30 	10 	20 	.333 	2.04 	7.77 	3 	15 	7 	8 	3 	12 	1871 	2007 		685 	1529 	.448 	183 	496 	.369 	454 	671 	.677 	263 	1013 	348 	173 	79 	332 	534
335 	Washington 	31 	17 	14 	.548 	6.94 	6.94 	9 	9 	14 	4 	3 	10 	2323 	2323 		836 	1759 	.475 	152 	476 	.319 	499 	725 	.688 	298 	1017 	374 	170 	127 	347 	575
336 	Weber State 	28 	17 	11 	.607 	-1.28 	-4.39 	14 	6 	12 	2 	5 	9 	2041 	1863 		675 	1599 	.422 	123 	366 	.336 	390 	550 	.709 	280 	867 	317 	149 	51 	264 	574
337 	West Virginia 	31 	17 	14 	.548 	13.18 	8.25 	9 	9 	12 	6 	5 	8 	2432 	2279 		792 	1776 	.446 	206 	602 	.342 	489 	727 	.673 	358 	1123 	403 	144 	121 	398 	634
338 	Western Carolina 	34 	19 	15 	.559 	-6.56 	-6.24 	10 	6 	11 	3 	8 	12 	2524 	2469 		799 	1781 	.449 	189 	566 	.334 	682 	970 	.703 	359 	1173 	395 	204 	89 	468 	628
339 	Western Illinois 	30 	10 	20 	.333 	-6.79 	-1.98 	4 	10 	7 	5 	3 	15 	1838 	1880 		625 	1481 	.422 	163 	487 	.335 	467 	653 	.715 	263 	930 	341 	213 	87 	367 	521
340 	Western Kentucky 	31 	20 	11 	.645 	-1.34 	-1.24 	12 	6 	13 	4 	7 	7 	2124 	2089 		706 	1646 	.429 	177 	501 	.353 	500 	695 	.719 	289 	1028 	326 	209 	137 	402 	605
341 	Western Michigan 	30 	21 	9 	.700 	1.79 	-1.69 	14 	4 	13 	2 	8 	7 	2158 	2021 		694 	1699 	.408 	202 	663 	.305 	431 	596 	.723 	344 	977 	366 	219 	94 	388 	639
342 	Wichita State 	34 	34 	0 	1.000 	16.66 	1.60 	18 	0 	17 	0 	17 	0 	2566 	2026 		707 	1803 	.392 	198 	638 	.310 	414 	634 	.653 	316 	1049 	340 	157 	89 	418 	720
343 	William & Mary 	32 	20 	12 	.625 	-1.18 	-1.98 	10 	6 	10 	4 	10 	8 	2340 	2281 		835 	1819 	.459 	224 	598 	.375 	387 	538 	.719 	323 	1082 	387 	186 	100 	330 	575
344 	Winthrop 	33 	20 	13 	.606 	-6.58 	-6.71 	10 	6 	12 	3 	8 	10 	2442 	2355 		812 	1761 	.461 	205 	567 	.362 	526 	750 	.701 	325 	1127 	400 	209 	140 	469 	623
345 	Wisconsin 	31 	25 	6 	.806 	18.69 	9.72 	12 	6 	14 	3 	11 	3 	2269 	1991 		762 	1766 	.431 	148 	441 	.336 	319 	439 	.727 	289 	992 	296 	131 	91 	311 	630
346 	Wofford 	32 	20 	12 	.625 	-4.34 	-6.62 	11 	5 	9 	4 	11 	8 	2165 	1997 		705 	1596 	.442 	146 	461 	.317 	441 	650 	.678 	280 	1015 	311 	176 	110 	413 	549
347 	Wright State 	33 	20 	13 	.606 	0.53 	-2.57 	10 	6 	13 	2 	7 	11 	2229 	2050 		686 	1608 	.427 	176 	541 	.325 	502 	702 	.715 	302 	1044 	353 	197 	109 	537 	654
348 	Wyoming 	31 	18 	13 	.581 	5.59 	2.69 	9 	9 	14 	4 	4 	9 	2020 	1905 		672 	1657 	.406 	183 	581 	.315 	378 	529 	.715 	326 	1013 	280 	131 	79 	320 	609
349 	Xavier 	31 	20 	11 	.645 	13.24 	8.53 	10 	8 	15 	2 	5 	9 	2237 	2091 		715 	1704 	.420 	213 	611 	.349 	448 	678 	.661 	314 	981 	440 	180 	149 	347 	637
350 	Yale 	28 	15 	13 	.536 	-2.06 	-1.09 	9 	5 	8 	4 	7 	9 	1865 	1852 		623 	1428 	.436 	179 	493 	.363 	427 	602 	.709 	242 	858 	317 	182 	98 	349 	618
351 	Youngstown State 	32 	15 	17 	.469 	-1.90 	-0.87 	6 	10 	11 	4 	4 	13 	2461 	2370 		817 	1799 	.454 	209 	592 	.353 	527 	734 	.718 	312 	1094 	447 	191 	75 	424 	622
