249 	Quinnipiac 	31 	20 	11 	.645 	0.00 	-2.39 	14 	6 	10 	3 	10 	8 	2453 	2379 		811 	1909 	.425 	167 	473 	.353 	664 	929 	.715 	522 	1410 	396 	109 	143 	388 	608
250 	Radford 	33 	21 	12 	.636 	-7.98 	-9.05 	10 	6 	11 	4 	10 	8 	2574 	2426 		915 	1916 	.478 	201 	568 	.354 	543 	780 	.696 	374 	1155 	428 	236 	123 	365 	624
251 	Rhode Island 	31 	14 	17 	.452 	3.02 	3.29 	5 	12 	10 	6 	4 	11 	2108 	2113 		731 	1653 	.442 	148 	462 	.320 	498 	756 	.659 	350 	1119 	375 	152 	159 	434 	626
252 	Rice 	29 	7 	22 	.241 	-9.18 	0.11 	2 	14 	6 	10 	1 	12 	1791 	2020 		618 	1528 	.404 	227 	710 	.320 	328 	497 	.660 	224 	933 	403 	137 	56 	385 	549
253 	Richmond 	31 	18 	13 	.581 	5.99 	4.31 	8 	8 	12 	4 	6 	9 	2067 	2015 		708 	1673 	.423 	195 	612 	.319 	456 	683 	.668 	288 	1006 	327 	182 	134 	326 	608
254 	Rider 	31 	14 	17 	.452 	-4.28 	-1.64 	9 	11 	6 	7 	8 	10 	2292 	2374 		743 	1704 	.436 	237 	597 	.397 	569 	778 	.731 	338 	1040 	377 	188 	89 	409 	623
255 	Robert Morris 	33 	21 	12 	.636 	-3.19 	-4.01 	14 	2 	12 	2 	9 	10 	2362 	2335 		812 	1856 	.438 	241 	626 	.385 	497 	687 	.723 	358 	1101 	409 	234 	59 	372 	609
256 	Rutgers 	31 	11 	20 	.355 	1.01 	5.61 	5 	13 	10 	10 	1 	10 	2244 	2355 		789 	1832 	.431 	192 	564 	.340 	474 	673 	.704 	386 	1102 	404 	181 	132 	376 	638
257 	Sacramento State 	29 	14 	15 	.483 	-7.30 	-4.82 	10 	10 	11 	3 	3 	12 	1994 	2000 		710 	1544 	.460 	177 	479 	.370 	397 	552 	.719 	269 	913 	392 	155 	41 	328 	614
258 	Sacred Heart 	31 	5 	26 	.161 	-12.67 	-5.70 	2 	14 	1 	10 	4 	16 	2162 	2378 		758 	1836 	.413 	197 	603 	.327 	449 	655 	.685 	379 	1070 	388 	166 	65 	378 	618
259 	Saint Francis (PA) 	31 	10 	21 	.323 	-12.90 	-5.35 	7 	9 	5 	8 	5 	13 	1916 	2150 		675 	1649 	.409 	220 	688 	.320 	346 	539 	.642 	280 	934 	361 	176 	85 	333 	481
260 	Saint Joseph's 	30 	21 	9 	.700 	8.48 	4.58 	11 	5 	13 	4 	8 	5 	2150 	2033 		745 	1584 	.470 	222 	581 	.382 	438 	680 	.644 	295 	1067 	425 	137 	141 	375 	476
261 	Saint Louis 	31 	26 	5 	.839 	12.18 	3.55 	13 	3 	14 	4 	12 	1 	2172 	1888 		751 	1697 	.443 	174 	547 	.318 	496 	700 	.709 	315 	1125 	440 	229 	131 	390 	534
262 	Saint Mary's (CA) 	33 	22 	11 	.667 	9.53 	4.28 	11 	7 	15 	4 	7 	7 	2377 	2171 		780 	1724 	.452 	233 	609 	.383 	584 	825 	.708 	391 	1131 	412 	185 	109 	381 	632
263 	Saint Peter's 	31 	14 	17 	.452 	-5.83 	-3.22 	9 	11 	8 	5 	6 	12 	1961 	2042 		659 	1618 	.407 	163 	516 	.316 	480 	682 	.704 	329 	1053 	303 	199 	135 	373 	568
264 	Sam Houston State 	30 	21 	9 	.700 	-4.80 	-8.05 	13 	5 	12 	1 	9 	8 	2316 	2113 		771 	1660 	.464 	214 	549 	.390 	560 	852 	.657 	374 	1068 	480 	208 	98 	389 	659
265 	Samford 	33 	13 	20 	.394 	-14.73 	-7.23 	6 	10 	10 	4 	3 	16 	2327 	2521 		849 	1792 	.474 	161 	488 	.330 	468 	692 	.676 	299 	1058 	450 	185 	99 	421 	694
266 	San Diego State 	30 	27 	3 	.900 	14.76 	4.40 	16 	2 	15 	1 	12 	2 	2140 	1715 		739 	1682 	.439 	152 	427 	.356 	510 	782 	.652 	396 	1149 	303 	231 	162 	305 	493
267 	San Diego 	32 	16 	16 	.500 	2.85 	3.05 	7 	11 	10 	8 	6 	8 	2138 	2071 		738 	1658 	.445 	205 	547 	.375 	457 	661 	.691 	313 	1062 	357 	186 	122 	377 	592
268 	San Francisco 	32 	21 	11 	.656 	6.70 	4.74 	13 	5 	13 	5 	8 	6 	2406 	2286 		834 	1754 	.475 	221 	595 	.371 	517 	797 	.649 	357 	1136 	465 	172 	83 	373 	628
269 	San Jose State 	30 	7 	23 	.233 	-6.93 	3.35 	1 	17 	4 	9 	3 	14 	1886 	2139 		614 	1626 	.378 	261 	770 	.339 	397 	550 	.722 	301 	1061 	335 	129 	81 	399 	618
270 	Santa Clara 	33 	14 	19 	.424 	1.40 	3.53 	6 	12 	8 	8 	6 	11 	2340 	2325 		788 	1853 	.425 	248 	678 	.366 	516 	704 	.733 	343 	1057 	403 	200 	137 	329 	663
271 	Savannah State 	31 	13 	18 	.419 	-9.04 	-5.04 	10 	6 	8 	5 	5 	13 	1921 	2000 		674 	1604 	.420 	153 	490 	.312 	420 	642 	.654 	342 	1042 	324 	222 	153 	488 	653
272 	Seattle 	29 	13 	16 	.448 	-5.74 	-4.00 	5 	11 	7 	7 	6 	9 	2071 	2049 		734 	1729 	.425 	217 	636 	.341 	386 	593 	.651 	400 	1117 	386 	181 	89 	411 	637
273 	Seton Hall 	31 	15 	16 	.484 	8.05 	5.76 	6 	12 	11 	8 	4 	8 	2253 	2182 		744 	1630 	.456 	233 	642 	.363 	532 	737 	.722 	263 	1002 	417 	217 	90 	383 	619
274 	Siena 	32 	15 	17 	.469 	-2.34 	-0.62 	11 	9 	10 	4 	5 	13 	2237 	2292 		773 	1836 	.421 	139 	429 	.324 	552 	768 	.719 	451 	1209 	438 	188 	147 	453 	735
275 	South Alabama 	31 	11 	20 	.355 	-4.66 	-0.09 	5 	13 	10 	6 	1 	14 	2136 	2182 		716 	1776 	.403 	241 	724 	.333 	463 	679 	.682 	379 	1155 	349 	153 	123 	380 	621
276 	South Carolina State 	30 	9 	21 	.300 	-16.98 	-5.73 	5 	11 	7 	6 	2 	15 	1883 	2180 		676 	1709 	.396 	148 	524 	.282 	383 	587 	.652 	402 	1090 	364 	168 	99 	452 	577
277 	South Carolina Upstate 	33 	19 	14 	.576 	-2.05 	-4.82 	11 	7 	13 	2 	6 	12 	2432 	2286 		866 	1915 	.452 	207 	653 	.317 	493 	731 	.674 	418 	1261 	511 	223 	117 	399 	601
278 	South Carolina 	31 	12 	19 	.387 	4.81 	6.68 	5 	13 	9 	7 	3 	12 	2134 	2192 		711 	1698 	.419 	175 	473 	.370 	537 	766 	.701 	421 	1088 	382 	199 	121 	444 	708
279 	South Dakota State 	31 	19 	12 	.613 	0.81 	-1.27 	10 	4 	11 	3 	8 	9 	2250 	2126 		745 	1661 	.449 	200 	584 	.342 	560 	739 	.758 	302 	1097 	409 	170 	100 	367 	545
280 	South Dakota 	30 	12 	18 	.400 	-6.43 	-0.17 	6 	8 	10 	4 	2 	14 	2084 	2152 		713 	1613 	.442 	191 	539 	.354 	467 	622 	.751 	263 	983 	381 	163 	113 	371 	522
281 	South Florida 	31 	12 	19 	.387 	-0.17 	4.99 	3 	15 	7 	10 	5 	9 	2032 	2192 		727 	1677 	.434 	97 	372 	.261 	481 	722 	.666 	345 	1091 	389 	176 	115 	399 	544
282 	Southeast Missouri State 	32 	18 	14 	.563 	-5.55 	-6.65 	8 	8 	11 	4 	7 	10 	2654 	2514 		961 	1924 	.499 	218 	607 	.359 	514 	743 	.692 	360 	1191 	533 	228 	136 	419 	641
283 	Southeastern Louisiana 	29 	12 	17 	.414 	-12.46 	-7.13 	7 	11 	8 	5 	4 	12 	2021 	2101 		693 	1559 	.445 	198 	540 	.367 	437 	626 	.698 	248 	923 	346 	131 	120 	349 	573
284 	Southern California 	31 	11 	20 	.355 	3.19 	8.69 	2 	16 	9 	10 	2 	10 	2202 	2351 		779 	1769 	.440 	141 	479 	.294 	503 	751 	.670 	347 	1158 	393 	168 	134 	439 	610
285 	SIU Edwardsville 	31 	11 	20 	.355 	-10.56 	-5.29 	7 	9 	9 	6 	2 	14 	2264 	2364 		806 	1715 	.470 	223 	590 	.378 	429 	645 	.665 	298 	963 	436 	212 	94 	429 	627
286 	Southern Illinois 	33 	14 	19 	.424 	-0.22 	0.47 	9 	9 	10 	6 	4 	13 	2208 	2208 		781 	1717 	.455 	148 	449 	.330 	498 	741 	.672 	371 	1104 	330 	237 	70 	404 	632
287 	Southern Methodist 	31 	23 	8 	.742 	14.07 	4.55 	12 	6 	17 	2 	6 	6 	2220 	1925 		795 	1624 	.490 	140 	378 	.370 	490 	718 	.682 	333 	1129 	470 	233 	143 	428 	606
288 	Southern Mississippi 	31 	26 	5 	.839 	6.97 	-1.24 	13 	3 	14 	0 	12 	5 	2252 	1933 		746 	1604 	.465 	169 	478 	.354 	591 	859 	.688 	390 	1100 	444 	264 	66 	411 	639
289 	Southern Utah 	29 	2 	27 	.069 	-19.22 	-2.51 	1 	19 	2 	11 	0 	16 	1710 	2171 		591 	1462 	.404 	131 	401 	.327 	397 	576 	.689 	234 	827 	313 	129 	94 	403 	675
290 	Southern 	31 	19 	12 	.613 	-2.75 	-7.25 	15 	3 	10 	4 	9 	8 	2232 	1942 		802 	1763 	.455 	186 	540 	.344 	442 	704 	.628 	362 	1202 	409 	190 	154 	410 	663
291 	St. Bonaventure 	30 	16 	14 	.533 	6.20 	2.40 	6 	10 	11 	4 	5 	10 	2220 	2106 		785 	1715 	.458 	142 	441 	.322 	508 	714 	.711 	386 	1072 	412 	208 	128 	397 	615
292 	St. Francis (NY) 	32 	18 	14 	.563 	-4.34 	-5.60 	9 	7 	10 	3 	8 	11 	2207 	2139 		781 	1813 	.431 	195 	619 	.315 	450 	659 	.683 	383 	1189 	399 	181 	170 	421 	639
293 	St. John's (NY) 	31 	20 	11 	.645 	13.45 	7.48 	10 	8 	14 	5 	6 	6 	2251 	2066 		810 	1802 	.450 	143 	416 	.344 	488 	691 	.706 	345 	1130 	407 	210 	237 	339 	578
294 	Stanford 	30 	19 	11 	.633 	13.90 	8.77 	10 	8 	12 	4 	7 	7 	2214 	2060 		762 	1653 	.461 	176 	472 	.373 	514 	739 	.696 	301 	1066 	361 	155 	134 	338 	547
295 	Stephen F. Austin 	31 	29 	2 	.935 	4.58 	-8.22 	18 	0 	15 	0 	14 	2 	2371 	1940 		823 	1773 	.464 	217 	626 	.347 	508 	718 	.708 	406 	1049 	511 	235 	94 	348 	653
296 	Stetson 	31 	7 	24 	.226 	-15.77 	-4.93 	5 	13 	6 	7 	1 	17 	1916 	2252 		683 	1628 	.420 	159 	541 	.294 	391 	590 	.663 	294 	926 	370 	174 	116 	383 	529
297 	Stony Brook 	32 	23 	9 	.719 	-0.77 	-6.48 	13 	3 	12 	3 	11 	6 	2311 	2118 		818 	1789 	.457 	177 	486 	.364 	498 	693 	.719 	367 	1178 	415 	191 	97 	399 	603
298 	Syracuse 	31 	27 	4 	.871 	16.72 	7.68 	14 	4 	16 	2 	11 	2 	2118 	1838 		752 	1707 	.441 	156 	461 	.338 	458 	655 	.699 	407 	1092 	373 	251 	152 	278 	492
299 	Temple 	30 	9 	21 	.300 	3.10 	7.30 	4 	14 	4 	10 	5 	11 	2201 	2327 		794 	1857 	.428 	192 	576 	.333 	421 	588 	.716 	368 	1063 	399 	171 	103 	317 	550
300 	Tennessee-Martin 	31 	8 	23 	.258 	-13.38 	-4.76 	3 	13 	5 	10 	3 	13 	2304 	2526 		792 	1870 	.424 	218 	636 	.343 	502 	692 	.725 	350 	982 	426 	234 	82 	361 	654
301 	Tennessee State 	30 	5 	25 	.167 	-9.91 	-2.08 	4 	12 	3 	11 	2 	14 	2061 	2265 		707 	1647 	.429 	147 	502 	.293 	500 	714 	.700 	344 	1007 	314 	163 	84 	371 	641
302 	Tennessee Tech 	33 	17 	16 	.515 	-8.14 	-4.63 	9 	7 	10 	5 	7 	11 	2376 	2376 		822 	1810 	.454 	185 	565 	.327 	547 	808 	.677 	412 	1171 	408 	245 	154 	498 	729
303 	Tennessee 	31 	20 	11 	.645 	16.52 	7.05 	11 	7 	16 	4 	4 	7 	2246 	1915 		776 	1738 	.446 	185 	542 	.341 	509 	715 	.712 	437 	1214 	400 	161 	153 	326 	530
304 	Texas A&M-Corpus Christi 	31 	17 	14 	.548 	-5.62 	-6.75 	14 	4 	10 	7 	7 	7 	2145 	2083 		763 	1617 	.472 	130 	362 	.359 	489 	732 	.668 	348 	1055 	383 	210 	93 	384 	625
305 	Texas A&M 	31 	17 	14 	.548 	5.73 	3.69 	8 	10 	16 	3 	1 	11 	2002 	1939 		708 	1650 	.429 	177 	554 	.319 	409 	640 	.639 	290 	1043 	395 	199 	124 	347 	547
306 	Texas-Arlington 	30 	14 	16 	.467 	-4.63 	-0.45 	9 	9 	9 	5 	5 	11 	2290 	2332 		765 	1751 	.437 	241 	702 	.343 	519 	737 	.704 	356 	1118 	366 	159 	108 	414 	593
307 	Texas Christian 	30 	9 	21 	.300 	-1.08 	8.19 	0 	18 	6 	10 	3 	11 	1905 	2171 		630 	1570 	.401 	138 	435 	.317 	507 	690 	.735 	250 	906 	337 	173 	99 	353 	522
308 	Texas-El Paso 	31 	22 	9 	.710 	5.18 	0.25 	12 	4 	13 	5 	9 	4 	2158 	1959 		731 	1558 	.469 	138 	405 	.341 	558 	814 	.686 	314 	1131 	425 	158 	126 	418 	574
309 	Texas-Pan American 	31 	9 	22 	.290 	-9.88 	-4.12 	5 	11 	3 	10 	6 	12 	2038 	2179 		732 	1777 	.412 	149 	536 	.278 	425 	638 	.666 	344 	1044 	389 	216 	73 	386 	647
310 	Texas-San Antonio 	29 	8 	21 	.276 	-10.84 	-0.49 	4 	12 	7 	9 	1 	12 	1990 	2225 		629 	1493 	.421 	169 	521 	.324 	563 	814 	.692 	348 	1007 	305 	177 	54 	457 	594
311 	Texas Southern 	30 	16 	14 	.533 	-8.14 	-9.00 	12 	6 	9 	2 	7 	12 	2285 	2243 		759 	1651 	.460 	194 	536 	.362 	573 	802 	.714 	343 	1104 	425 	141 	105 	396 	480
312 	Texas State 	31 	8 	23 	.258 	-7.31 	-0.96 	4 	14 	6 	9 	2 	14 	1903 	2047 		697 	1604 	.435 	145 	474 	.306 	364 	549 	.663 	313 	1004 	344 	182 	87 	425 	561
313 	Texas Tech 	31 	14 	17 	.452 	9.47 	8.89 	6 	12 	11 	6 	3 	11 	2128 	2110 		759 	1664 	.456 	139 	445 	.312 	471 	649 	.726 	360 	1020 	358 	192 	115 	368 	583
314 	Texas 	31 	22 	9 	.710 	13.37 	9.01 	11 	7 	16 	2 	6 	7 	2311 	2176 		798 	1852 	.431 	157 	490 	.320 	558 	835 	.668 	465 	1297 	384 	185 	187 	387 	594
315 	Toledo 	31 	26 	5 	.839 	4.38 	-1.29 	14 	4 	15 	0 	11 	5 	2499 	2282 		857 	1820 	.471 	177 	500 	.354 	608 	831 	.732 	390 	1118 	472 	213 	89 	329 	540
316 	Towson 	33 	23 	10 	.697 	1.29 	-2.75 	13 	3 	15 	2 	8 	8 	2414 	2255 		786 	1735 	.453 	195 	548 	.356 	647 	935 	.692 	396 	1283 	331 	134 	159 	376 	663
317 	Troy 	30 	11 	19 	.367 	-5.19 	-2.26 	6 	12 	8 	7 	3 	12 	2060 	2097 		684 	1625 	.421 	213 	623 	.342 	479 	722 	.663 	357 	1061 	334 	177 	73 	385 	477
318 	Tulane 	31 	16 	15 	.516 	-7.85 	-1.65 	8 	8 	12 	6 	4 	9 	1994 	2170 		635 	1537 	.413 	182 	526 	.346 	542 	776 	.698 	329 	1043 	287 	147 	93 	393 	578
319 	Tulsa 	30 	18 	12 	.600 	5.92 	0.86 	13 	3 	11 	3 	7 	9 	2197 	2045 		743 	1686 	.441 	178 	547 	.325 	533 	788 	.676 	326 	1089 	395 	209 	118 	349 	651
320 	UCLA 	31 	23 	8 	.742 	17.73 	7.15 	12 	6 	16 	2 	7 	6 	2541 	2213 		903 	1859 	.486 	202 	514 	.393 	533 	710 	.751 	319 	1105 	536 	298 	91 	325 	555
321 	Utah State 	30 	17 	13 	.567 	6.10 	3.27 	7 	11 	13 	5 	4 	8 	2103 	1990 		746 	1631 	.457 	208 	511 	.407 	403 	547 	.737 	327 	1102 	490 	103 	113 	330 	534
322 	Utah Valley 	29 	19 	10 	.655 	-4.32 	-3.39 	13 	3 	13 	2 	6 	8 	1945 	1879 		649 	1518 	.428 	188 	548 	.343 	459 	606 	.757 	275 	990 	403 	148 	84 	324 	489
323 	Utah 	30 	20 	10 	.667 	14.65 	6.15 	9 	9 	18 	2 	2 	8 	2315 	1920 		817 	1644 	.497 	192 	545 	.352 	489 	663 	.738 	276 	1069 	474 	205 	143 	351 	504
324 	Valparaiso 	33 	18 	15 	.545 	0.46 	-0.07 	9 	7 	12 	5 	6 	10 	2383 	2225 		792 	1684 	.470 	228 	609 	.374 	571 	777 	.735 	324 	1190 	427 	185 	169 	500 	695
325 	Vanderbilt 	30 	15 	15 	.500 	6.41 	6.95 	7 	11 	10 	6 	5 	9 	1934 	1950 		664 	1542 	.431 	183 	574 	.319 	423 	642 	.659 	296 	1044 	390 	141 	135 	401 	525
326 	Vermont 	32 	22 	10 	.688 	4.81 	-4.83 	15 	1 	10 	2 	12 	8 	2278 	1937 		763 	1627 	.469 	189 	473 	.400 	563 	770 	.731 	319 	1113 	415 	224 	137 	382 	594
327 	Villanova 	31 	28 	3 	.903 	20.68 	8.32 	16 	2 	15 	1 	13 	2 	2450 	2067 		802 	1736 	.462 	285 	782 	.364 	561 	783 	.716 	350 	1149 	491 	213 	124 	372 	619
328 	Virginia Commonwealth 	31 	24 	7 	.774 	14.71 	4.68 	12 	4 	16 	0 	8 	7 	2343 	2032 		816 	1945 	.420 	230 	662 	.347 	481 	711 	.677 	437 	1163 	407 	358 	130 	388 	610
329 	VMI 	31 	19 	12 	.613 	-6.82 	-7.34 	11 	5 	13 	2 	6 	10 	2718 	2531 		962 	2186 	.440 	281 	873 	.322 	513 	729 	.704 	457 	1308 	425 	234 	204 	328 	581
330 	Virginia Tech 	30 	9 	21 	.300 	2.05 	6.15 	2 	16 	8 	10 	1 	11 	1897 	2020 		647 	1594 	.406 	207 	577 	.359 	396 	608 	.651 	333 	1114 	329 	100 	140 	389 	508
331 	Virginia 	31 	25 	6 	.806 	18.03 	7.16 	16 	2 	15 	2 	10 	4 	2055 	1718 		719 	1593 	.451 	173 	469 	.369 	444 	672 	.661 	341 	1112 	415 	171 	121 	317 	503
332 	Wagner 	31 	19 	12 	.613 	-3.49 	-6.39 	12 	4 	10 	3 	9 	9 	2217 	2122 		776 	1849 	.420 	169 	505 	.335 	496 	679 	.730 	403 	1221 	356 	195 	200 	396 	634
333 	Wake Forest 	31 	16 	15 	.516 	5.81 	6.59 	6 	12 	14 	4 	2 	11 	2164 	2188 		741 	1646 	.450 	155 	477 	.325 	527 	819 	.643 	318 	1080 	420 	175 	129 	381 	601
334 	Washington State 	30 	10 	20 	.333 	2.04 	7.77 	3 	15 	7 	8 	3 	12 	1871 	2007 		633 	1580 	.401 	229 	695 	.329 	376 	577 	.652 	297 	992 	316 	154 	89 	347 	546
335 	Washington 	31 	17 	14 	.548 	6.94 	6.94 	9 	9 	14 	4 	3 	10 	2323 	2323 		815 	1817 	.449 	183 	538 	.340 	510 	672 	.759 	344 	1077 	422 	166 	89 	355 	597
336 	Weber State 	28 	17 	11 	.607 	-1.28 	-4.39 	14 	6 	12 	2 	5 	9 	2041 	1863 		660 	1379 	.479 	197 	507 	.389 	524 	715 	.733 	237 	969 	369 	118 	117 	354 	512
337 	West Virginia 	31 	17 	14 	.548 	13.18 	8.25 	9 	9 	12 	6 	5 	8 	2432 	2279 		824 	1858 	.443 	246 	637 	.386 	538 	742 	.725 	369 	1113 	408 	195 	95 	299 	635
338 	Western Carolina 	34 	19 	15 	.559 	-6.56 	-6.24 	10 	6 	11 	3 	8 	12 	2524 	2469 		868 	2041 	.425 	248 	706 	.351 	540 	754 	.716 	461 	1226 	415 	248 	165 	413 	759
339 	Western Illinois 	30 	10 	20 	.333 	-6.79 	-1.98 	4 	10 	7 	5 	3 	15 	1838 	1880 		667 	1467 	.455 	142 	418 	.340 	362 	545 	.664 	238 	914 	373 	180 	87 	400 	553
340 	Western Kentucky 	31 	20 	11 	.645 	-1.34 	-1.24 	12 	6 	13 	4 	7 	7 	2124 	2089 		707 	1719 	.411 	228 	683 	.334 	480 	728 	.659 	393 	1144 	349 	159 	77 	418 	591
341 	Western Michigan 	30 	21 	9 	.700 	1.79 	-1.69 	14 	4 	13 	2 	8 	7 	2158 	2021 		706 	1520 	.464 	177 	536 	.330 	569 	789 	.721 	292 	1037 	345 	181 	102 	431 	550
342 	Wichita State 	34 	34 	0 	1.000 	16.66 	1.60 	18 	0 	17 	0 	17 	0 	2566 	2026 		846 	1843 	.459 	234 	673 	.348 	640 	877 	.730 	403 	1312 	460 	237 	175 	354 	573
343 	William & Mary 	32 	20 	12 	.625 	-1.18 	-1.98 	10 	6 	10 	4 	10 	8 	2340 	2281 		798 	1676 	.476 	281 	705 	.399 	463 	667 	.694 	250 	994 	447 	177 	104 	331 	520
344 	Winthrop 	33 	20 	13 	.606 	-6.58 	-6.71 	10 	6 	12 	3 	8 	10 	2442 	2355 		821 	1843 	.445 	272 	686 	.397 	528 	741 	.713 	333 	1072 	378 	211 	89 	412 	649
345 	Wisconsin 	31 	25 	6 	.806 	18.69 	9.72 	12 	6 	14 	3 	11 	3 	2269 	1991 		747 	1640 	.455 	239 	644 	.371 	536 	718 	.747 	274 	1027 	371 	156 	107 	253 	459
346 	Wofford 	32 	20 	12 	.625 	-4.34 	-6.62 	11 	5 	9 	4 	11 	8 	2165 	1997 		790 	1751 	.451 	195 	525 	.371 	390 	588 	.663 	344 	1064 	413 	202 	54 	342 	564
347 	Wright State 	33 	20 	13 	.606 	0.53 	-2.57 	10 	6 	13 	2 	7 	11 	2229 	2050 		749 	1643 	.456 	201 	559 	.360 	530 	718 	.738 	243 	965 	444 	240 	98 	442 	655
348 	Wyoming 	31 	18 	13 	.581 	5.59 	2.69 	9 	9 	14 	4 	4 	9 	2020 	1905 		684 	1430 	.478 	176 	491 	.358 	476 	663 	.718 	159 	894 	391 	143 	116 	321 	524
349 	Xavier 	31 	20 	11 	.645 	13.24 	8.53 	10 	8 	15 	2 	5 	9 	2237 	2091 		790 	1681 	.470 	163 	455 	.358 	494 	719 	.687 	346 	1129 	466 	185 	95 	394 	617
350 	Yale 	28 	15 	13 	.536 	-2.06 	-1.09 	9 	5 	8 	4 	7 	9 	1865 	1852 		597 	1432 	.417 	139 	443 	.314 	532 	763 	.697 	331 	986 	319 	172 	118 	366 	558
351 	Youngstown State 	32 	15 	17 	.469 	-1.90 	-0.87 	6 	10 	11 	4 	4 	13 	2461 	2370 		836 	1822 	.459 	249 	712 	.350 	540 	735 	.735 	297 	1065 	499 	213 	86 	357 	607
