234 	Oral Roberts 	31 	16 	15 	.516 	-2.11 	-3.87 	10 	8 	9 	4 	7 	11 	2230 	2155 		65.8 	108.4 	.421 	.243 	.548 	52.2 	48.5 	7.9 	10.7 	.505 	15.1 	33.3 	.305
235 	Oregon State 	30 	16 	14 	.533 	7.41 	6.64 	8 	10 	12 	4 	4 	10 	2259 	2236 		68.4 	108.8 	.505 	.270 	.573 	50.8 	53.3 	7.2 	12.4 	.535 	17.3 	31.0 	.352
236 	Oregon 	30 	22 	8 	.733 	16.42 	7.89 	10 	8 	15 	3 	7 	5 	2468 	2212 		70.3 	114.6 	.434 	.336 	.579 	51.1 	53.2 	11.2 	8.9 	.531 	14.3 	32.9 	.334
237 	Pacific 	30 	15 	15 	.500 	2.17 	4.69 	6 	12 	8 	7 	7 	8 	2176 	2238 		67.1 	107.6 	.412 	.320 	.548 	51.9 	49.9 	7.5 	5.0 	.496 	15.8 	32.7 	.318
238 	Penn State 	31 	15 	16 	.484 	8.93 	8.09 	6 	12 	10 	8 	5 	8 	2232 	2206 		66.7 	106.6 	.386 	.344 	.537 	49.9 	46.8 	6.6 	12.4 	.492 	13.8 	29.5 	.287
239 	Pennsylvania 	27 	8 	19 	.296 	-6.38 	0.25 	5 	8 	6 	8 	2 	11 	1846 	2025 		70.2 	96.9 	.398 	.287 	.532 	47.9 	59.7 	8.3 	8.9 	.498 	20.4 	28.5 	.271
240 	Pepperdine 	31 	15 	16 	.484 	1.42 	3.22 	8 	10 	8 	7 	7 	9 	2206 	2247 		66.7 	106.2 	.389 	.324 	.547 	50.2 	55.4 	7.1 	11.7 	.512 	16.0 	30.7 	.272
241 	Pittsburgh 	31 	23 	8 	.742 	16.91 	6.81 	11 	7 	15 	5 	8 	3 	2252 	1939 		62.5 	113.9 	.460 	.268 	.554 	54.8 	63.7 	10.9 	7.8 	.509 	14.0 	38.0 	.332
242 	Portland State 	29 	16 	13 	.552 	-6.34 	-5.26 	11 	9 	12 	5 	4 	8 	2122 	2082 		65.6 	108.8 	.393 	.315 	.563 	47.8 	52.6 	9.1 	5.8 	.526 	15.1 	28.1 	.284
243 	Portland 	31 	15 	16 	.484 	5.43 	2.40 	7 	11 	11 	6 	4 	10 	2327 	2233 		67.2 	109.0 	.395 	.273 	.551 	51.8 	58.3 	8.6 	9.9 	.509 	14.9 	32.1 	.290
244 	Prairie View 	30 	8 	22 	.267 	-18.03 	-6.90 	6 	12 	6 	6 	2 	16 	2091 	2387 		68.7 	97.7 	.383 	.352 	.506 	46.1 	44.2 	9.8 	6.0 	.475 	17.6 	30.5 	.247
245 	Presbyterian 	32 	6 	26 	.188 	-20.69 	-7.49 	2 	14 	5 	9 	1 	17 	2092 	2445 		66.7 	98.1 	.307 	.312 	.530 	45.3 	48.2 	6.6 	8.1 	.503 	16.9 	23.1 	.208
246 	Princeton 	27 	19 	8 	.704 	4.54 	-1.88 	7 	6 	10 	2 	9 	6 	1936 	1739 		64.5 	109.1 	.385 	.490 	.572 	50.3 	61.5 	9.6 	13.3 	.538 	15.3 	25.7 	.278
247 	Providence 	31 	20 	11 	.645 	11.46 	8.01 	10 	8 	14 	3 	6 	8 	2265 	2158 		64.9 	108.2 	.406 	.318 	.536 	52.7 	57.4 	8.5 	12.8 	.480 	15.0 	35.6 	.318
248 	Purdue 	31 	15 	16 	.484 	8.45 	7.77 	5 	13 	13 	6 	2 	10 	2251 	2230 		67.9 	104.5 	.384 	.283 	.510 	52.5 	50.9 	8.0 	12.0 	.474 	14.7 	36.0 	.257
249 	Quinnipiac 	31 	20 	11 	.645 	0.00 	-2.39 	14 	6 	10 	3 	10 	8 	2453 	2379 		71.0 	110.6 	.487 	.248 	.522 	57.5 	48.8 	4.9 	10.0 	.469 	14.3 	42.4 	.348
250 	Radford 	33 	21 	12 	.636 	-7.98 	-9.05 	10 	6 	11 	4 	10 	8 	2574 	2426 		68.8 	112.9 	.407 	.296 	.563 	50.9 	46.8 	10.4 	9.1 	.530 	13.9 	32.9 	.283
251 	Rhode Island 	31 	14 	17 	.452 	3.02 	3.29 	5 	12 	10 	6 	4 	11 	2108 	2113 		67.2 	100.7 	.457 	.279 	.524 	51.8 	51.3 	7.3 	13.4 	.487 	17.9 	33.1 	.301
252 	Rice 	29 	7 	22 	.241 	-9.18 	0.11 	2 	14 	6 	10 	1 	12 	1791 	2020 		65.0 	93.4 	.325 	.465 	.508 	46.2 	65.2 	7.1 	6.8 	.479 	18.1 	22.2 	.215
253 	Richmond 	31 	18 	13 	.581 	5.99 	4.31 	8 	8 	12 	4 	6 	9 	2067 	2015 		64.6 	101.6 	.408 	.366 	.517 	45.9 	46.2 	8.9 	12.6 	.481 	14.2 	26.1 	.273
254 	Rider 	31 	14 	17 	.452 	-4.28 	-1.64 	9 	11 	6 	7 	8 	10 	2292 	2374 		68.2 	106.8 	.457 	.350 	.553 	49.5 	50.7 	8.8 	8.0 	.506 	16.7 	31.4 	.334
255 	Robert Morris 	33 	21 	12 	.636 	-3.19 	-4.01 	14 	2 	12 	2 	9 	10 	2362 	2335 		66.5 	107.3 	.370 	.337 	.541 	49.4 	50.4 	10.6 	4.8 	.502 	14.7 	31.5 	.268
256 	Rutgers 	31 	11 	20 	.355 	1.01 	5.61 	5 	13 	10 	10 	1 	10 	2244 	2355 		69.1 	104.8 	.367 	.308 	.521 	49.8 	51.2 	8.5 	10.4 	.483 	15.0 	33.6 	.259
257 	Sacramento State 	29 	14 	15 	.483 	-7.30 	-4.82 	10 	10 	11 	3 	3 	12 	1994 	2000 		63.7 	106.9 	.358 	.310 	.552 	49.7 	55.2 	8.3 	3.8 	.517 	15.5 	29.6 	.257
258 	Sacred Heart 	31 	5 	26 	.161 	-12.67 	-5.70 	2 	14 	1 	10 	4 	16 	2162 	2378 		68.5 	100.7 	.357 	.328 	.503 	48.6 	51.2 	7.7 	5.3 	.467 	15.1 	32.4 	.245
259 	Saint Francis (PA) 	31 	10 	21 	.323 	-12.90 	-5.35 	7 	9 	5 	8 	5 	13 	1916 	2150 		63.2 	97.9 	.327 	.417 	.503 	45.7 	53.5 	9.0 	8.8 	.476 	15.0 	26.0 	.210
260 	Saint Joseph's 	30 	21 	9 	.700 	8.48 	4.58 	11 	5 	13 	4 	8 	5 	2150 	2033 		66.2 	108.3 	.429 	.367 	.564 	52.2 	57.0 	6.9 	14.1 	.540 	16.6 	30.3 	.277
261 	Saint Louis 	31 	26 	5 	.839 	12.18 	3.55 	13 	3 	14 	4 	12 	1 	2172 	1888 		67.4 	103.1 	.412 	.322 	.535 	51.1 	58.6 	10.9 	11.4 	.494 	16.3 	29.6 	.292
262 	Saint Mary's (CA) 	33 	22 	11 	.667 	9.53 	4.28 	11 	7 	15 	4 	7 	7 	2377 	2171 		63.5 	113.0 	.479 	.353 	.562 	53.4 	52.8 	8.8 	9.8 	.520 	15.4 	36.8 	.339
263 	Saint Peter's 	31 	14 	17 	.452 	-5.83 	-3.22 	9 	11 	8 	5 	6 	12 	1961 	2042 		63.7 	98.5 	.422 	.319 	.505 	49.6 	46.0 	10.0 	12.3 	.458 	16.3 	30.9 	.297
264 	Sam Houston State 	30 	21 	9 	.700 	-4.80 	-8.05 	13 	5 	12 	1 	9 	8 	2316 	2113 		68.0 	111.6 	.513 	.331 	.561 	51.6 	62.3 	10.0 	8.8 	.529 	16.0 	35.5 	.337
265 	Samford 	33 	13 	20 	.394 	-14.73 	-7.23 	6 	10 	10 	4 	3 	16 	2327 	2521 		67.9 	103.5 	.386 	.272 	.549 	47.8 	53.0 	8.2 	7.6 	.519 	16.7 	27.9 	.261
266 	San Diego State 	30 	27 	3 	.900 	14.76 	4.40 	16 	2 	15 	1 	12 	2 	2140 	1715 		64.9 	109.4 	.465 	.254 	.521 	53.7 	41.0 	11.8 	12.9 	.485 	13.1 	37.0 	.303
267 	San Diego 	32 	16 	16 	.500 	2.85 	3.05 	7 	11 	10 	8 	6 	8 	2138 	2071 		63.5 	105.2 	.399 	.330 	.542 	50.3 	48.4 	9.1 	11.0 	.507 	16.2 	30.4 	.276
268 	San Francisco 	32 	21 	11 	.656 	6.70 	4.74 	13 	5 	13 	5 	8 	6 	2406 	2286 		66.3 	111.5 	.454 	.339 	.564 	51.9 	55.8 	8.0 	7.2 	.538 	15.1 	33.2 	.295
269 	San Jose State 	30 	7 	23 	.233 	-6.93 	3.35 	1 	17 	4 	9 	3 	14 	1886 	2139 		65.5 	94.8 	.338 	.474 	.500 	48.9 	54.6 	6.5 	9.5 	.458 	17.6 	27.9 	.244
270 	Santa Clara 	33 	14 	19 	.424 	1.40 	3.53 	6 	12 	8 	8 	6 	11 	2340 	2325 		65.6 	107.7 	.380 	.366 	.535 	47.3 	51.1 	9.2 	11.7 	.492 	13.2 	29.3 	.278
271 	Savannah State 	31 	13 	18 	.419 	-9.04 	-5.04 	10 	6 	8 	5 	5 	13 	1921 	2000 		65.5 	93.4 	.400 	.305 	.503 	48.8 	48.1 	10.8 	13.7 	.468 	20.6 	32.1 	.262
272 	Seattle 	29 	13 	16 	.448 	-5.74 	-4.00 	5 	11 	7 	7 	6 	9 	2071 	2049 		68.6 	102.8 	.343 	.368 	.515 	53.9 	52.6 	9.0 	8.1 	.487 	17.1 	37.9 	.223
273 	Seton Hall 	31 	15 	16 	.484 	8.05 	5.76 	6 	12 	11 	8 	4 	8 	2253 	2182 		66.3 	107.4 	.452 	.394 	.569 	49.7 	56.0 	10.3 	9.1 	.528 	16.4 	26.6 	.326
274 	Siena 	32 	15 	17 	.469 	-2.34 	-0.62 	11 	9 	10 	4 	5 	13 	2237 	2292 		67.6 	101.8 	.418 	.234 	.508 	51.8 	56.7 	8.6 	10.4 	.459 	17.2 	38.9 	.301
275 	South Alabama 	31 	11 	20 	.355 	-4.66 	-0.09 	5 	13 	10 	6 	1 	14 	2136 	2182 		66.7 	101.7 	.382 	.408 	.509 	50.7 	48.7 	7.3 	11.7 	.471 	15.5 	32.7 	.261
276 	South Carolina State 	30 	9 	21 	.300 	-16.98 	-5.73 	5 	11 	7 	6 	2 	15 	1883 	2180 		66.6 	92.6 	.343 	.307 	.474 	49.7 	53.8 	8.3 	8.4 	.439 	18.7 	35.2 	.224
277 	South Carolina Upstate 	33 	19 	14 	.576 	-2.05 	-4.82 	11 	7 	13 	2 	6 	12 	2432 	2286 		67.1 	108.4 	.382 	.341 	.538 	53.0 	59.0 	9.9 	9.3 	.506 	15.1 	35.7 	.257
278 	South Carolina 	31 	12 	19 	.387 	4.81 	6.68 	5 	13 	9 	7 	3 	12 	2134 	2192 		67.2 	102.4 	.451 	.279 	.517 	51.8 	53.7 	9.5 	9.9 	.470 	17.9 	39.0 	.316
279 	South Dakota State 	31 	19 	12 	.613 	0.81 	-1.27 	10 	4 	11 	3 	8 	9 	2250 	2126 		67.2 	108.1 	.445 	.352 	.559 	54.1 	54.9 	8.2 	9.3 	.509 	15.6 	30.1 	.337
280 	South Dakota 	30 	12 	18 	.400 	-6.43 	-0.17 	6 	8 	10 	4 	2 	14 	2084 	2152 		66.9 	103.5 	.386 	.334 	.546 	49.5 	53.4 	8.1 	10.5 	.501 	16.4 	27.3 	.290
281 	South Florida 	31 	12 	19 	.387 	-0.17 	4.99 	3 	15 	7 	10 	5 	9 	2032 	2192 		66.0 	98.1 	.431 	.222 	.503 	50.0 	53.5 	8.5 	8.8 	.462 	16.7 	31.9 	.287
282 	Southeast Missouri State 	32 	18 	14 	.563 	-5.55 	-6.65 	8 	8 	11 	4 	7 	10 	2654 	2514 		71.8 	114.0 	.386 	.315 	.583 	52.8 	55.5 	9.8 	10.3 	.556 	15.7 	33.0 	.267
283 	Southeastern Louisiana 	29 	12 	17 	.414 	-12.46 	-7.13 	7 	11 	8 	5 	4 	12 	2021 	2101 		66.5 	103.8 	.402 	.346 	.544 	46.8 	49.9 	6.7 	11.8 	.508 	16.0 	25.8 	.280
284 	Southern California 	31 	11 	20 	.355 	3.19 	8.69 	2 	16 	9 	10 	2 	10 	2202 	2351 		70.6 	99.3 	.425 	.271 	.518 	50.3 	50.4 	7.6 	10.4 	.480 	17.3 	31.3 	.284
285 	SIU Edwardsville 	31 	11 	20 	.355 	-10.56 	-5.29 	7 	9 	9 	6 	2 	14 	2264 	2364 		69.1 	105.2 	.376 	.344 	.560 	47.7 	54.1 	9.9 	8.4 	.535 	17.7 	29.0 	.250
286 	Southern Illinois 	33 	14 	19 	.424 	-0.22 	0.47 	9 	9 	10 	6 	4 	13 	2208 	2208 		63.6 	104.7 	.432 	.262 	.534 	51.5 	42.3 	11.2 	5.5 	.498 	16.5 	34.4 	.290
287 	Southern Methodist 	31 	23 	8 	.742 	14.07 	4.55 	12 	6 	17 	2 	6 	6 	2220 	1925 		66.6 	107.6 	.442 	.233 	.565 	53.6 	59.1 	11.3 	11.5 	.533 	18.1 	34.8 	.302
288 	Southern Mississippi 	31 	26 	5 	.839 	6.97 	-1.24 	13 	3 	14 	0 	12 	5 	2252 	1933 		65.3 	110.8 	.536 	.298 	.560 	54.8 	59.5 	13.0 	5.9 	.518 	17.2 	39.1 	.368
289 	Southern Utah 	29 	2 	27 	.069 	-19.22 	-2.51 	1 	19 	2 	11 	0 	16 	1710 	2171 		65.1 	90.2 	.394 	.274 	.493 	44.3 	53.0 	6.8 	8.9 	.449 	19.0 	24.2 	.272
290 	Southern 	31 	19 	12 	.613 	-2.75 	-7.25 	15 	3 	10 	4 	9 	8 	2232 	1942 		68.2 	104.6 	.399 	.306 	.532 	52.7 	51.0 	8.9 	12.6 	.508 	16.5 	33.1 	.251
291 	St. Bonaventure 	30 	16 	14 	.533 	6.20 	2.40 	6 	10 	11 	4 	5 	10 	2220 	2106 		68.8 	107.6 	.416 	.257 	.540 	52.4 	52.5 	10.1 	10.0 	.499 	16.4 	37.0 	.296
292 	St. Francis (NY) 	32 	18 	14 	.563 	-4.34 	-5.60 	9 	7 	10 	3 	8 	11 	2207 	2139 		67.0 	101.8 	.363 	.341 	.519 	52.2 	51.1 	8.3 	14.2 	.485 	16.7 	33.6 	.248
293 	St. John's (NY) 	31 	20 	11 	.645 	13.45 	7.48 	10 	8 	14 	5 	6 	6 	2251 	2066 		67.0 	106.3 	.383 	.231 	.528 	50.5 	50.2 	9.9 	17.1 	.489 	13.9 	31.4 	.271
294 	Stanford 	30 	19 	11 	.633 	13.90 	8.77 	10 	8 	12 	4 	7 	7 	2214 	2060 		67.6 	108.8 	.447 	.286 	.552 	51.5 	47.4 	7.6 	11.3 	.514 	14.6 	30.0 	.311
295 	Stephen F. Austin 	31 	29 	2 	.935 	4.58 	-8.22 	18 	0 	15 	0 	14 	2 	2371 	1940 		65.9 	115.6 	.405 	.353 	.561 	53.9 	62.1 	11.5 	8.2 	.525 	14.3 	38.9 	.287
296 	Stetson 	31 	7 	24 	.226 	-15.77 	-4.93 	5 	13 	6 	7 	1 	17 	1916 	2252 		64.1 	95.8 	.362 	.332 	.502 	45.1 	54.2 	8.7 	10.7 	.468 	16.9 	27.8 	.240
297 	Stony Brook 	32 	23 	9 	.719 	-0.77 	-6.48 	13 	3 	12 	3 	11 	6 	2311 	2118 		66.6 	107.7 	.387 	.272 	.546 	54.3 	50.7 	8.9 	7.4 	.507 	16.0 	34.4 	.278
298 	Syracuse 	31 	27 	4 	.871 	16.72 	7.68 	14 	4 	16 	2 	11 	2 	2118 	1838 		60.4 	112.2 	.384 	.270 	.525 	52.7 	49.6 	13.3 	12.2 	.486 	12.2 	38.1 	.268
299 	Temple 	30 	9 	21 	.300 	3.10 	7.30 	4 	14 	4 	10 	5 	11 	2201 	2327 		68.4 	105.9 	.317 	.310 	.515 	48.7 	50.3 	8.2 	8.0 	.479 	13.0 	32.3 	.227
300 	Tennessee-Martin 	31 	8 	23 	.258 	-13.38 	-4.76 	3 	13 	5 	10 	3 	13 	2304 	2526 		71.2 	104.3 	.370 	.340 	.524 	46.5 	53.8 	10.6 	6.6 	.482 	14.2 	29.7 	.268
301 	Tennessee State 	30 	5 	25 	.167 	-9.91 	-2.08 	4 	12 	3 	11 	2 	14 	2061 	2265 		66.8 	102.4 	.434 	.305 	.519 	49.5 	44.4 	8.1 	7.3 	.474 	15.9 	32.6 	.304
302 	Tennessee Tech 	33 	17 	16 	.515 	-8.14 	-4.63 	9 	7 	10 	5 	7 	11 	2376 	2376 		69.0 	104.3 	.446 	.312 	.542 	52.3 	49.6 	10.8 	12.4 	.505 	18.7 	36.4 	.302
303 	Tennessee 	31 	20 	11 	.645 	16.52 	7.05 	11 	7 	16 	4 	4 	7 	2246 	1915 		63.2 	114.2 	.411 	.312 	.541 	56.3 	51.5 	8.2 	12.8 	.500 	13.7 	40.4 	.293
304 	Texas A&M-Corpus Christi 	31 	17 	14 	.548 	-5.62 	-6.75 	14 	4 	10 	7 	7 	7 	2145 	2083 		64.3 	107.2 	.453 	.224 	.546 	52.2 	50.2 	10.5 	7.4 	.512 	16.5 	35.3 	.302
305 	Texas A&M 	31 	17 	14 	.548 	5.73 	3.69 	8 	10 	16 	3 	1 	11 	2002 	1939 		64.1 	99.5 	.388 	.336 	.512 	48.1 	55.8 	9.9 	11.3 	.483 	15.2 	27.3 	.248
306 	Texas-Arlington 	30 	14 	16 	.467 	-4.63 	-0.45 	9 	9 	9 	5 	5 	11 	2290 	2332 		70.5 	106.1 	.421 	.401 	.545 	50.7 	47.8 	7.4 	10.3 	.506 	16.6 	32.3 	.296
307 	Texas Christian 	30 	9 	21 	.300 	-1.08 	8.19 	0 	18 	6 	10 	3 	11 	1905 	2171 		66.8 	95.1 	.439 	.277 	.502 	43.5 	53.5 	8.6 	8.7 	.445 	15.9 	24.3 	.323
308 	Texas-El Paso 	31 	22 	9 	.710 	5.18 	0.25 	12 	4 	13 	5 	9 	4 	2158 	1959 		65.3 	105.7 	.522 	.260 	.555 	51.4 	58.1 	7.7 	10.9 	.513 	17.9 	31.9 	.358
309 	Texas-Pan American 	31 	9 	22 	.290 	-9.88 	-4.12 	5 	11 	3 	10 	6 	12 	2038 	2179 		67.0 	96.1 	.359 	.302 	.490 	47.1 	53.1 	10.2 	5.9 	.454 	15.8 	29.8 	.239
310 	Texas-San Antonio 	29 	8 	21 	.276 	-10.84 	-0.49 	4 	12 	7 	9 	1 	12 	1990 	2225 		68.2 	100.2 	.545 	.349 	.529 	50.8 	48.5 	8.9 	5.6 	.478 	19.8 	34.7 	.377
311 	Texas Southern 	30 	16 	14 	.533 	-8.14 	-9.00 	12 	6 	9 	2 	7 	12 	2285 	2243 		68.3 	109.6 	.486 	.325 	.562 	52.1 	56.0 	6.8 	9.4 	.518 	16.5 	33.7 	.347
312 	Texas State 	31 	8 	23 	.258 	-7.31 	-0.96 	4 	14 	6 	9 	2 	14 	1903 	2047 		63.3 	96.5 	.342 	.296 	.510 	51.2 	49.4 	9.2 	7.7 	.480 	18.7 	31.2 	.227
313 	Texas Tech 	31 	14 	17 	.452 	9.47 	8.89 	6 	12 	11 	6 	3 	11 	2128 	2110 		63.6 	107.4 	.390 	.267 	.539 	52.3 	47.2 	9.7 	9.4 	.498 	15.9 	37.1 	.283
314 	Texas 	31 	22 	9 	.710 	13.37 	9.01 	11 	7 	16 	2 	6 	7 	2311 	2176 		69.9 	106.3 	.451 	.265 	.514 	55.0 	48.1 	8.5 	13.7 	.473 	14.8 	39.3 	.301
315 	Toledo 	31 	26 	5 	.839 	4.38 	-1.29 	14 	4 	15 	0 	11 	5 	2499 	2282 		69.1 	115.7 	.457 	.275 	.564 	52.2 	55.1 	9.9 	6.7 	.520 	13.1 	36.2 	.334
316 	Towson 	33 	23 	10 	.697 	1.29 	-2.75 	13 	3 	15 	2 	8 	8 	2414 	2255 		65.2 	111.7 	.539 	.316 	.554 	53.8 	42.1 	6.2 	13.4 	.509 	14.9 	36.3 	.373
317 	Troy 	30 	11 	19 	.367 	-5.19 	-2.26 	6 	12 	8 	7 	3 	12 	2060 	2097 		65.7 	102.8 	.444 	.383 	.523 	50.1 	48.8 	8.8 	7.3 	.486 	16.5 	33.2 	.295
318 	Tulane 	31 	16 	15 	.516 	-7.85 	-1.65 	8 	8 	12 	6 	4 	9 	1994 	2170 		63.6 	100.7 	.505 	.342 	.523 	49.6 	45.2 	7.4 	9.2 	.472 	17.3 	31.7 	.353
319 	Tulsa 	30 	18 	12 	.600 	5.92 	0.86 	13 	3 	11 	3 	7 	9 	2197 	2045 		69.0 	105.3 	.467 	.324 	.533 	50.4 	53.2 	10.0 	10.4 	.493 	14.7 	30.3 	.316
320 	UCLA 	31 	23 	8 	.742 	17.73 	7.15 	12 	6 	16 	2 	7 	6 	2541 	2213 		70.7 	115.1 	.382 	.276 	.578 	51.3 	59.4 	13.5 	6.8 	.540 	13.0 	30.4 	.287
321 	Utah State 	30 	17 	13 	.567 	6.10 	3.27 	7 	11 	13 	5 	4 	8 	2103 	1990 		62.8 	110.6 	.335 	.313 	.556 	54.8 	65.7 	5.4 	10.1 	.521 	15.0 	33.9 	.247
322 	Utah Valley 	29 	19 	10 	.655 	-4.32 	-3.39 	13 	3 	13 	2 	6 	8 	1945 	1879 		63.8 	104.6 	.399 	.361 	.539 	50.6 	62.1 	8.0 	8.7 	.489 	15.4 	29.2 	.302
323 	Utah 	30 	20 	10 	.667 	14.65 	6.15 	9 	9 	18 	2 	2 	8 	2315 	1920 		67.0 	113.6 	.403 	.332 	.591 	53.0 	58.0 	10.1 	13.0 	.555 	15.3 	30.0 	.297
324 	Valparaiso 	33 	18 	15 	.545 	0.46 	-0.07 	9 	7 	12 	5 	6 	10 	2383 	2225 		66.7 	107.1 	.461 	.362 	.580 	53.2 	53.9 	8.3 	15.7 	.538 	19.8 	32.6 	.339
325 	Vanderbilt 	30 	15 	15 	.500 	6.41 	6.95 	7 	11 	10 	6 	5 	9 	1934 	1950 		64.3 	99.5 	.416 	.372 	.524 	49.0 	58.7 	7.3 	13.9 	.490 	18.0 	30.1 	.274
326 	Vermont 	32 	22 	10 	.688 	4.81 	-4.83 	15 	1 	10 	2 	12 	8 	2278 	1937 		64.2 	110.5 	.473 	.291 	.572 	54.0 	54.4 	10.9 	11.9 	.527 	16.3 	32.9 	.346
327 	Villanova 	31 	28 	3 	.903 	20.68 	8.32 	16 	2 	15 	1 	13 	2 	2450 	2067 		67.5 	114.8 	.451 	.450 	.581 	52.7 	61.2 	10.0 	13.0 	.544 	15.2 	33.4 	.323
328 	Virginia Commonwealth 	31 	24 	7 	.774 	14.71 	4.68 	12 	4 	16 	0 	8 	7 	2343 	2032 		71.1 	105.1 	.366 	.340 	.513 	50.2 	49.9 	16.1 	10.1 	.479 	14.7 	34.9 	.247
329 	VMI 	31 	19 	12 	.613 	-6.82 	-7.34 	11 	5 	13 	2 	6 	10 	2718 	2531 		75.8 	112.9 	.333 	.399 	.537 	49.5 	44.2 	9.7 	15.5 	.504 	11.6 	34.2 	.235
330 	Virginia Tech 	30 	9 	21 	.300 	2.05 	6.15 	2 	16 	8 	10 	1 	11 	1897 	2020 		63.9 	97.7 	.381 	.362 	.504 	52.1 	50.9 	5.2 	13.8 	.471 	17.3 	32.4 	.248
331 	Virginia 	31 	25 	6 	.806 	18.03 	7.16 	16 	2 	15 	2 	10 	4 	2055 	1718 		60.8 	108.5 	.422 	.294 	.537 	55.0 	57.7 	9.0 	10.8 	.506 	14.4 	34.7 	.279
332 	Wagner 	31 	19 	12 	.613 	-3.49 	-6.39 	12 	4 	10 	3 	9 	9 	2217 	2122 		69.5 	102.1 	.367 	.273 	.510 	51.6 	45.9 	9.0 	14.9 	.465 	15.6 	34.5 	.268
333 	Wake Forest 	31 	16 	15 	.516 	5.81 	6.59 	6 	12 	14 	4 	2 	11 	2164 	2188 		67.6 	102.9 	.498 	.290 	.532 	49.0 	56.7 	8.3 	11.0 	.497 	16.0 	30.2 	.320
334 	Washington State 	30 	10 	20 	.333 	2.04 	7.77 	3 	15 	7 	8 	3 	12 	1871 	2007 		63.2 	98.0 	.365 	.440 	.505 	49.5 	49.9 	8.1 	10.1 	.473 	15.9 	28.4 	.238
335 	Washington 	31 	17 	14 	.548 	6.94 	6.94 	9 	9 	14 	4 	3 	10 	2323 	2323 		68.8 	108.0 	.370 	.296 	.544 	51.4 	51.8 	7.7 	7.0 	.499 	14.4 	32.4 	.281
336 	Weber State 	28 	17 	11 	.607 	-1.28 	-4.39 	14 	6 	12 	2 	5 	9 	2041 	1863 		64.8 	110.9 	.518 	.368 	.594 	52.8 	55.9 	6.4 	13.4 	.550 	17.3 	28.8 	.380
337 	West Virginia 	31 	17 	14 	.548 	13.18 	8.25 	9 	9 	12 	6 	5 	8 	2432 	2279 		68.8 	113.1 	.399 	.343 	.550 	49.8 	49.5 	9.1 	7.8 	.510 	12.0 	32.5 	.290
338 	Western Carolina 	34 	19 	15 	.559 	-6.56 	-6.24 	10 	6 	11 	3 	8 	12 	2524 	2469 		68.1 	107.4 	.369 	.346 	.526 	51.1 	47.8 	10.5 	12.4 	.486 	14.8 	36.2 	.265
339 	Western Illinois 	30 	10 	20 	.333 	-6.79 	-1.98 	4 	10 	7 	5 	3 	15 	1838 	1880 		62.5 	97.1 	.372 	.285 	.532 	49.6 	55.9 	9.5 	8.3 	.503 	19.0 	26.3 	.247
340 	Western Kentucky 	31 	20 	11 	.645 	-1.34 	-1.24 	12 	6 	13 	4 	7 	7 	2124 	2089 		66.6 	101.7 	.424 	.397 	.514 	52.7 	49.4 	7.6 	7.4 	.478 	17.0 	34.7 	.279
341 	Western Michigan 	30 	21 	9 	.700 	1.79 	-1.69 	14 	4 	13 	2 	8 	7 	2158 	2021 		66.8 	106.3 	.519 	.353 	.569 	51.5 	48.9 	8.9 	10.4 	.523 	18.8 	31.6 	.374
342 	Wichita State 	34 	34 	0 	1.000 	16.66 	1.60 	18 	0 	17 	0 	17 	0 	2566 	2026 		64.7 	116.2 	.476 	.365 	.568 	55.6 	54.4 	10.7 	15.0 	.523 	13.7 	35.5 	.347
343 	William & Mary 	32 	20 	12 	.625 	-1.18 	-1.98 	10 	6 	10 	4 	10 	8 	2340 	2281 		64.7 	112.6 	.398 	.421 	.587 	47.9 	56.0 	8.5 	10.7 	.560 	14.4 	24.8 	.276
344 	Winthrop 	33 	20 	13 	.606 	-6.58 	-6.71 	10 	6 	12 	3 	8 	10 	2442 	2355 		67.4 	107.7 	.402 	.372 	.556 	48.7 	46.0 	9.3 	7.7 	.519 	16.0 	29.3 	.286
345 	Wisconsin 	31 	25 	6 	.806 	18.69 	9.72 	12 	6 	14 	3 	11 	3 	2269 	1991 		63.8 	114.7 	.438 	.393 	.573 	50.9 	49.7 	7.9 	10.7 	.528 	11.5 	28.0 	.327
346 	Wofford 	32 	20 	12 	.625 	-4.34 	-6.62 	11 	5 	9 	4 	11 	8 	2165 	1997 		63.3 	106.5 	.336 	.300 	.533 	51.2 	52.3 	9.9 	4.4 	.507 	14.5 	31.9 	.223
347 	Wright State 	33 	20 	13 	.606 	0.53 	-2.57 	10 	6 	13 	2 	7 	11 	2229 	2050 		66.1 	102.2 	.437 	.340 	.562 	48.0 	59.3 	11.0 	9.0 	.517 	18.4 	24.7 	.323
348 	Wyoming 	31 	18 	13 	.581 	5.59 	2.69 	9 	9 	14 	4 	4 	9 	2020 	1905 		60.5 	106.0 	.464 	.343 	.579 	46.9 	57.2 	7.5 	12.4 	.540 	15.7 	18.8 	.333
349 	Xavier 	31 	20 	11 	.645 	13.24 	8.53 	10 	8 	15 	2 	5 	9 	2237 	2091 		66.1 	108.3 	.428 	.271 	.553 	53.5 	59.0 	9.0 	7.7 	.518 	16.5 	34.2 	.294
350 	Yale 	28 	15 	13 	.536 	-2.06 	-1.09 	9 	5 	8 	4 	7 	9 	1865 	1852 		64.8 	102.2 	.533 	.309 	.520 	53.5 	53.4 	9.4 	11.9 	.465 	17.2 	35.0 	.372
